0.001,0.021,0.066,0.089,0.145,0.185,0.228,0.288,0.304,0.339,0.409,0.44,0.439,0.43,0.478,0.505,0.505,0.489,0.478,0.483
0.001,0.007,0.028,0.052,0.1,0.158,0.218,0.239,0.314,0.363,0.389,0.449,0.465,0.456,0.492,0.497,0.49,0.514,0.48,0.476
0.0,0.003,0.012,0.025,0.047,0.096,0.168,0.229,0.32,0.376,0.407,0.445,0.473,0.476,0.479,0.469,0.531,0.499,0.505,0.514
0.0,0.0,0.004,0.022,0.053,0.085,0.164,0.24,0.316,0.355,0.454,0.423,0.483,0.504,0.507,0.488,0.495,0.515,0.495,0.507
0.0,0.0,0.0,0.008,0.044,0.085,0.159,0.236,0.317,0.393,0.444,0.445,0.498,0.499,0.515,0.523,0.489,0.489,0.49,0.483
