0.0,0.021,0.049,0.091,0.12,0.172,0.255,0.286,0.31,0.354,0.384,0.449,0.445,0.51,0.517,0.518,0.57,0.509,0.582,0.57
0.0,0.003,0.018,0.056,0.083,0.146,0.208,0.282,0.324,0.412,0.441,0.464,0.501,0.518,0.549,0.543,0.573,0.566,0.6,0.602
0.0,0.0,0.008,0.026,0.046,0.102,0.169,0.222,0.309,0.343,0.428,0.429,0.512,0.52,0.552,0.569,0.606,0.583,0.63,0.637
0.0,0.0,0.0,0.011,0.045,0.086,0.13,0.207,0.31,0.379,0.445,0.483,0.497,0.568,0.587,0.597,0.572,0.597,0.625,0.629
0.0,0.0,0.001,0.015,0.024,0.064,0.135,0.199,0.3,0.381,0.457,0.511,0.512,0.554,0.583,0.6,0.598,0.66,0.671,0.678
