d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,6.0,5.0,x,0.0,2024-12-05 10:37:53.509130
11.0,10000.0,0.01,6.0,5.0,z,0.0,2024-12-05 10:37:53.512680
11.0,10000.0,0.01,6.0,5.0,corr_z,0.0,2024-12-05 10:37:53.514019
11.0,10000.0,0.01,6.0,5.0,total,0.0,2024-12-05 10:37:53.515211
11.0,10000.0,0.022564102564102566,6.0,5.0,x,0.0,2024-12-05 10:37:56.849687
11.0,10000.0,0.022564102564102566,6.0,5.0,z,0.0,2024-12-05 10:37:56.851806
11.0,10000.0,0.022564102564102566,6.0,5.0,corr_z,0.0,2024-12-05 10:37:56.853063
11.0,10000.0,0.022564102564102566,6.0,5.0,total,0.0,2024-12-05 10:37:56.854237
11.0,10000.0,0.03512820512820513,6.0,5.0,x,0.0,2024-12-05 10:38:00.200744
11.0,10000.0,0.03512820512820513,6.0,5.0,z,0.0001,2024-12-05 10:38:00.202592
11.0,10000.0,0.03512820512820513,6.0,5.0,corr_z,0.0,2024-12-05 10:38:00.203770
11.0,10000.0,0.03512820512820513,6.0,5.0,total,0.0001,2024-12-05 10:38:00.204934
11.0,10000.0,0.047692307692307694,6.0,5.0,x,0.0,2024-12-05 10:38:03.562870
11.0,10000.0,0.047692307692307694,6.0,5.0,z,0.0004,2024-12-05 10:38:03.564706
11.0,10000.0,0.047692307692307694,6.0,5.0,corr_z,0.0002,2024-12-05 10:38:03.565845
11.0,10000.0,0.047692307692307694,6.0,5.0,total,0.0004,2024-12-05 10:38:03.567114
11.0,10000.0,0.06025641025641026,6.0,5.0,x,0.0,2024-12-05 10:38:06.925338
11.0,10000.0,0.06025641025641026,6.0,5.0,z,0.0006,2024-12-05 10:38:06.927478
11.0,10000.0,0.06025641025641026,6.0,5.0,corr_z,0.0001,2024-12-05 10:38:06.928901
11.0,10000.0,0.06025641025641026,6.0,5.0,total,0.0006,2024-12-05 10:38:06.930308
11.0,10000.0,0.07282051282051281,6.0,5.0,x,0.0001,2024-12-05 10:38:10.294004
11.0,10000.0,0.07282051282051281,6.0,5.0,z,0.0024,2024-12-05 10:38:10.295801
11.0,10000.0,0.07282051282051281,6.0,5.0,corr_z,0.0003,2024-12-05 10:38:10.296934
11.0,10000.0,0.07282051282051281,6.0,5.0,total,0.0025,2024-12-05 10:38:10.298073
11.0,10000.0,0.08538461538461538,6.0,5.0,x,0.0,2024-12-05 10:38:13.676346
11.0,10000.0,0.08538461538461538,6.0,5.0,z,0.0056,2024-12-05 10:38:13.678166
11.0,10000.0,0.08538461538461538,6.0,5.0,corr_z,0.0015,2024-12-05 10:38:13.679323
11.0,10000.0,0.08538461538461538,6.0,5.0,total,0.0056,2024-12-05 10:38:13.680480
11.0,10000.0,0.09794871794871794,6.0,5.0,x,0.0004,2024-12-05 10:38:17.069354
11.0,10000.0,0.09794871794871794,6.0,5.0,z,0.0134,2024-12-05 10:38:17.071193
11.0,10000.0,0.09794871794871794,6.0,5.0,corr_z,0.0036,2024-12-05 10:38:17.072336
11.0,10000.0,0.09794871794871794,6.0,5.0,total,0.0138,2024-12-05 10:38:17.073446
11.0,10000.0,0.1105128205128205,6.0,5.0,x,0.0008,2024-12-05 10:38:20.492890
11.0,10000.0,0.1105128205128205,6.0,5.0,z,0.0235,2024-12-05 10:38:20.495208
11.0,10000.0,0.1105128205128205,6.0,5.0,corr_z,0.0073,2024-12-05 10:38:20.496689
11.0,10000.0,0.1105128205128205,6.0,5.0,total,0.0243,2024-12-05 10:38:20.498137
11.0,10000.0,0.12307692307692307,6.0,5.0,x,0.0018,2024-12-05 10:38:24.016724
11.0,10000.0,0.12307692307692307,6.0,5.0,z,0.038,2024-12-05 10:38:24.020924
11.0,10000.0,0.12307692307692307,6.0,5.0,corr_z,0.0137,2024-12-05 10:38:24.023237
11.0,10000.0,0.12307692307692307,6.0,5.0,total,0.0398,2024-12-05 10:38:24.025334
11.0,10000.0,0.13564102564102565,6.0,5.0,x,0.0021,2024-12-05 10:38:27.538424
11.0,10000.0,0.13564102564102565,6.0,5.0,z,0.0554,2024-12-05 10:38:27.541026
11.0,10000.0,0.13564102564102565,6.0,5.0,corr_z,0.0179,2024-12-05 10:38:27.542223
