d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,2.0,1.0,x,0.0,2024-12-04 13:07:13.829100
11.0,10000.0,0.01,2.0,1.0,z,0.0,2024-12-04 13:07:13.832093
11.0,10000.0,0.01,2.0,1.0,corr_z,0.0,2024-12-04 13:07:13.833380
11.0,10000.0,0.01,2.0,1.0,total,0.0,2024-12-04 13:07:13.834530
11.0,10000.0,0.022564102564102566,2.0,1.0,x,0.0,2024-12-04 13:07:17.553061
11.0,10000.0,0.022564102564102566,2.0,1.0,z,0.0,2024-12-04 13:07:17.554537
11.0,10000.0,0.022564102564102566,2.0,1.0,corr_z,0.0,2024-12-04 13:07:17.555636
11.0,10000.0,0.022564102564102566,2.0,1.0,total,0.0,2024-12-04 13:07:17.556702
11.0,10000.0,0.03512820512820513,2.0,1.0,x,0.0,2024-12-04 13:07:21.352417
11.0,10000.0,0.03512820512820513,2.0,1.0,z,0.0002,2024-12-04 13:07:21.353913
11.0,10000.0,0.03512820512820513,2.0,1.0,corr_z,0.0,2024-12-04 13:07:21.355011
11.0,10000.0,0.03512820512820513,2.0,1.0,total,0.0002,2024-12-04 13:07:21.356064
11.0,10000.0,0.047692307692307694,2.0,1.0,x,0.0,2024-12-04 13:07:25.444835
11.0,10000.0,0.047692307692307694,2.0,1.0,z,0.0019,2024-12-04 13:07:25.447030
11.0,10000.0,0.047692307692307694,2.0,1.0,corr_z,0.0001,2024-12-04 13:07:25.448656
11.0,10000.0,0.047692307692307694,2.0,1.0,total,0.0019,2024-12-04 13:07:25.450078
11.0,10000.0,0.06025641025641026,2.0,1.0,x,0.0009,2024-12-04 13:07:30.194073
11.0,10000.0,0.06025641025641026,2.0,1.0,z,0.0042,2024-12-04 13:07:30.195693
11.0,10000.0,0.06025641025641026,2.0,1.0,corr_z,0.0003,2024-12-04 13:07:30.196871
11.0,10000.0,0.06025641025641026,2.0,1.0,total,0.0051,2024-12-04 13:07:30.197986
11.0,10000.0,0.07282051282051281,2.0,1.0,x,0.0021,2024-12-04 13:07:34.972784
11.0,10000.0,0.07282051282051281,2.0,1.0,z,0.0095,2024-12-04 13:07:34.975012
11.0,10000.0,0.07282051282051281,2.0,1.0,corr_z,0.0016,2024-12-04 13:07:34.976540
11.0,10000.0,0.07282051282051281,2.0,1.0,total,0.0116,2024-12-04 13:07:34.977984
11.0,10000.0,0.08538461538461538,2.0,1.0,x,0.0036,2024-12-04 13:07:39.110692
11.0,10000.0,0.08538461538461538,2.0,1.0,z,0.0225,2024-12-04 13:07:39.112328
11.0,10000.0,0.08538461538461538,2.0,1.0,corr_z,0.0025,2024-12-04 13:07:39.113445
11.0,10000.0,0.08538461538461538,2.0,1.0,total,0.0261,2024-12-04 13:07:39.114549
11.0,10000.0,0.09794871794871794,2.0,1.0,x,0.008,2024-12-04 13:07:43.237193
11.0,10000.0,0.09794871794871794,2.0,1.0,z,0.0417,2024-12-04 13:07:43.238806
11.0,10000.0,0.09794871794871794,2.0,1.0,corr_z,0.007,2024-12-04 13:07:43.239986
11.0,10000.0,0.09794871794871794,2.0,1.0,total,0.0497,2024-12-04 13:07:43.241072
11.0,10000.0,0.1105128205128205,2.0,1.0,x,0.0109,2024-12-04 13:07:47.389708
11.0,10000.0,0.1105128205128205,2.0,1.0,z,0.0667,2024-12-04 13:07:47.391279
11.0,10000.0,0.1105128205128205,2.0,1.0,corr_z,0.0126,2024-12-04 13:07:47.392507
11.0,10000.0,0.1105128205128205,2.0,1.0,total,0.0776,2024-12-04 13:07:47.393721
11.0,10000.0,0.12307692307692307,2.0,1.0,x,0.0179,2024-12-04 13:07:51.716650
11.0,10000.0,0.12307692307692307,2.0,1.0,z,0.0951,2024-12-04 13:07:51.718265
11.0,10000.0,0.12307692307692307,2.0,1.0,corr_z,0.0225,2024-12-04 13:07:51.719478
11.0,10000.0,0.12307692307692307,2.0,1.0,total,0.113,2024-12-04 13:07:51.720660
11.0,10000.0,0.13564102564102565,2.0,1.0,x,0.0301,2024-12-04 13:07:56.053975
11.0,10000.0,0.13564102564102565,2.0,1.0,z,0.1367,2024-12-04 13:07:56.055670
11.0,10000.0,0.13564102564102565,2.0,1.0,corr_z,0.0391,2024-12-04 13:07:56.056939
11.0,10000.0,0.13564102564102565,2.0,1.0,total,0.1668,2024-12-04 13:07:56.058113
11.0,10000.0,0.1482051282051282,2.0,1.0,x,0.0409,2024-12-04 13:08:00.436935
11.0,10000.0,0.1482051282051282,2.0,1.0,z,0.18,2024-12-04 13:08:00.438577
11.0,10000.0,0.1482051282051282,2.0,1.0,corr_z,0.0565,2024-12-04 13:08:00.439872
11.0,10000.0,0.1482051282051282,2.0,1.0,total,0.2209,2024-12-04 13:08:00.441058
11.0,10000.0,0.16076923076923078,2.0,1.0,x,0.0572,2024-12-04 13:08:04.856261
11.0,10000.0,0.16076923076923078,2.0,1.0,z,0.2191,2024-12-04 13:08:04.857896
11.0,10000.0,0.16076923076923078,2.0,1.0,corr_z,0.0753,2024-12-04 13:08:04.859124
11.0,10000.0,0.16076923076923078,2.0,1.0,total,0.2763,2024-12-04 13:08:04.860300
11.0,10000.0,0.17333333333333334,2.0,1.0,x,0.0801,2024-12-04 13:08:09.328164
11.0,10000.0,0.17333333333333334,2.0,1.0,z,0.2566,2024-12-04 13:08:09.329705
11.0,10000.0,0.17333333333333334,2.0,1.0,corr_z,0.0999,2024-12-04 13:08:09.330887
11.0,10000.0,0.17333333333333334,2.0,1.0,total,0.3367,2024-12-04 13:08:09.332065
11.0,10000.0,0.1858974358974359,2.0,1.0,x,0.0962,2024-12-04 13:08:13.810776
11.0,10000.0,0.1858974358974359,2.0,1.0,z,0.3017,2024-12-04 13:08:13.812361
11.0,10000.0,0.1858974358974359,2.0,1.0,corr_z,0.1247,2024-12-04 13:08:13.813600
11.0,10000.0,0.1858974358974359,2.0,1.0,total,0.3979,2024-12-04 13:08:13.814788
11.0,10000.0,0.19846153846153847,2.0,1.0,x,0.1226,2024-12-04 13:08:18.340673
11.0,10000.0,0.19846153846153847,2.0,1.0,z,0.3375,2024-12-04 13:08:18.342262
11.0,10000.0,0.19846153846153847,2.0,1.0,corr_z,0.1599,2024-12-04 13:08:18.343486
11.0,10000.0,0.19846153846153847,2.0,1.0,total,0.4601,2024-12-04 13:08:18.344661
11.0,10000.0,0.21102564102564103,2.0,1.0,x,0.1548,2024-12-04 13:08:22.943714
11.0,10000.0,0.21102564102564103,2.0,1.0,z,0.3833,2024-12-04 13:08:22.945324
11.0,10000.0,0.21102564102564103,2.0,1.0,corr_z,0.1951,2024-12-04 13:08:22.946523
11.0,10000.0,0.21102564102564103,2.0,1.0,total,0.5381,2024-12-04 13:08:22.947674
11.0,10000.0,0.2235897435897436,2.0,1.0,x,0.1789,2024-12-04 13:08:27.553377
11.0,10000.0,0.2235897435897436,2.0,1.0,z,0.3931,2024-12-04 13:08:27.554995
11.0,10000.0,0.2235897435897436,2.0,1.0,corr_z,0.2266,2024-12-04 13:08:27.556262
11.0,10000.0,0.2235897435897436,2.0,1.0,total,0.572,2024-12-04 13:08:27.557445
11.0,10000.0,0.23615384615384616,2.0,1.0,x,0.2092,2024-12-04 13:08:32.198949
