d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,6.0,5.0,x,0.0,2024-12-05 10:36:42.303186
11.0,10000.0,0.01,6.0,5.0,z,0.0,2024-12-05 10:36:42.306019
11.0,10000.0,0.01,6.0,5.0,corr_z,0.0,2024-12-05 10:36:42.307292
11.0,10000.0,0.01,6.0,5.0,total,0.0,2024-12-05 10:36:42.308470
11.0,10000.0,0.022564102564102566,6.0,5.0,x,0.0,2024-12-05 10:36:45.570689
11.0,10000.0,0.022564102564102566,6.0,5.0,z,0.0,2024-12-05 10:36:45.572236
11.0,10000.0,0.022564102564102566,6.0,5.0,corr_z,0.0,2024-12-05 10:36:45.573457
11.0,10000.0,0.022564102564102566,6.0,5.0,total,0.0,2024-12-05 10:36:45.574628
11.0,10000.0,0.03512820512820513,6.0,5.0,x,0.0,2024-12-05 10:36:48.860081
11.0,10000.0,0.03512820512820513,6.0,5.0,z,0.0,2024-12-05 10:36:48.861637
11.0,10000.0,0.03512820512820513,6.0,5.0,corr_z,0.0,2024-12-05 10:36:48.862842
11.0,10000.0,0.03512820512820513,6.0,5.0,total,0.0,2024-12-05 10:36:48.863999
11.0,10000.0,0.047692307692307694,6.0,5.0,x,0.0,2024-12-05 10:36:52.144934
11.0,10000.0,0.047692307692307694,6.0,5.0,z,0.0006,2024-12-05 10:36:52.146414
11.0,10000.0,0.047692307692307694,6.0,5.0,corr_z,0.0,2024-12-05 10:36:52.147588
11.0,10000.0,0.047692307692307694,6.0,5.0,total,0.0006,2024-12-05 10:36:52.148742
11.0,10000.0,0.06025641025641026,6.0,5.0,x,0.0002,2024-12-05 10:36:55.455111
11.0,10000.0,0.06025641025641026,6.0,5.0,z,0.0005,2024-12-05 10:36:55.456591
11.0,10000.0,0.06025641025641026,6.0,5.0,corr_z,0.0002,2024-12-05 10:36:55.457712
11.0,10000.0,0.06025641025641026,6.0,5.0,total,0.0007,2024-12-05 10:36:55.458869
11.0,10000.0,0.07282051282051281,6.0,5.0,x,0.0003,2024-12-05 10:36:58.778721
11.0,10000.0,0.07282051282051281,6.0,5.0,z,0.0026,2024-12-05 10:36:58.780230
11.0,10000.0,0.07282051282051281,6.0,5.0,corr_z,0.0006,2024-12-05 10:36:58.781434
11.0,10000.0,0.07282051282051281,6.0,5.0,total,0.0029,2024-12-05 10:36:58.782581
11.0,10000.0,0.08538461538461538,6.0,5.0,x,0.0,2024-12-05 10:37:02.135742
11.0,10000.0,0.08538461538461538,6.0,5.0,z,0.0055,2024-12-05 10:37:02.137213
11.0,10000.0,0.08538461538461538,6.0,5.0,corr_z,0.0012,2024-12-05 10:37:02.138286
