d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,5.0,100.0,x,0.0,2024-08-19 13:29:05.766231
11.0,10000.0,0.01,5.0,100.0,z,0.0,2024-08-19 13:29:05.771461
11.0,10000.0,0.01,5.0,100.0,corr_z,0.0,2024-08-19 13:29:05.773615
11.0,10000.0,0.01,5.0,100.0,total,0.0,2024-08-19 13:29:05.775623
11.0,10000.0,0.022564102564102566,5.0,100.0,x,0.0,2024-08-19 13:29:14.999596
11.0,10000.0,0.022564102564102566,5.0,100.0,z,0.0,2024-08-19 13:29:15.002821
11.0,10000.0,0.022564102564102566,5.0,100.0,corr_z,0.0,2024-08-19 13:29:15.005239
11.0,10000.0,0.022564102564102566,5.0,100.0,total,0.0,2024-08-19 13:29:15.007465
11.0,10000.0,0.03512820512820513,5.0,100.0,x,0.0,2024-08-19 13:29:24.314325
11.0,10000.0,0.03512820512820513,5.0,100.0,z,0.0002,2024-08-19 13:29:24.317235
11.0,10000.0,0.03512820512820513,5.0,100.0,corr_z,0.0002,2024-08-19 13:29:24.319337
11.0,10000.0,0.03512820512820513,5.0,100.0,total,0.0002,2024-08-19 13:29:24.321351
11.0,10000.0,0.047692307692307694,5.0,100.0,x,0.0,2024-08-19 13:29:33.678131
11.0,10000.0,0.047692307692307694,5.0,100.0,z,0.0007,2024-08-19 13:29:33.680993
11.0,10000.0,0.047692307692307694,5.0,100.0,corr_z,0.0009,2024-08-19 13:29:33.683067
11.0,10000.0,0.047692307692307694,5.0,100.0,total,0.0007,2024-08-19 13:29:33.685093
11.0,10000.0,0.06025641025641026,5.0,100.0,x,0.0,2024-08-19 13:29:43.027531
11.0,10000.0,0.06025641025641026,5.0,100.0,z,0.0019,2024-08-19 13:29:43.030462
11.0,10000.0,0.06025641025641026,5.0,100.0,corr_z,0.0021,2024-08-19 13:29:43.032587
11.0,10000.0,0.06025641025641026,5.0,100.0,total,0.0019,2024-08-19 13:29:43.034611
11.0,10000.0,0.07282051282051281,5.0,100.0,x,0.0,2024-08-19 13:29:52.491093
11.0,10000.0,0.07282051282051281,5.0,100.0,z,0.0049,2024-08-19 13:29:52.494023
11.0,10000.0,0.07282051282051281,5.0,100.0,corr_z,0.0052,2024-08-19 13:29:52.496194
11.0,10000.0,0.07282051282051281,5.0,100.0,total,0.0049,2024-08-19 13:29:52.498234
11.0,10000.0,0.08538461538461538,5.0,100.0,x,0.0,2024-08-19 13:30:02.001781
11.0,10000.0,0.08538461538461538,5.0,100.0,z,0.0132,2024-08-19 13:30:02.004725
11.0,10000.0,0.08538461538461538,5.0,100.0,corr_z,0.0135,2024-08-19 13:30:02.006812
11.0,10000.0,0.08538461538461538,5.0,100.0,total,0.0132,2024-08-19 13:30:02.008850
11.0,10000.0,0.09794871794871794,5.0,100.0,x,0.0,2024-08-19 13:30:11.566883
11.0,10000.0,0.09794871794871794,5.0,100.0,z,0.021,2024-08-19 13:30:11.569905
