d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,6.0,5.0,x,0.0,2024-12-05 10:37:32.788921
11.0,10000.0,0.01,6.0,5.0,z,0.0,2024-12-05 10:37:32.793494
11.0,10000.0,0.01,6.0,5.0,corr_z,0.0,2024-12-05 10:37:32.795303
11.0,10000.0,0.01,6.0,5.0,total,0.0,2024-12-05 10:37:32.797020
11.0,10000.0,0.022564102564102566,6.0,5.0,x,0.0,2024-12-05 10:37:39.850444
11.0,10000.0,0.022564102564102566,6.0,5.0,z,0.0,2024-12-05 10:37:39.852831
11.0,10000.0,0.022564102564102566,6.0,5.0,corr_z,0.0,2024-12-05 10:37:39.854554
11.0,10000.0,0.022564102564102566,6.0,5.0,total,0.0,2024-12-05 10:37:39.856256
11.0,10000.0,0.03512820512820513,6.0,5.0,x,0.0,2024-12-05 10:37:46.977838
11.0,10000.0,0.03512820512820513,6.0,5.0,z,0.0,2024-12-05 10:37:46.980475
11.0,10000.0,0.03512820512820513,6.0,5.0,corr_z,0.0,2024-12-05 10:37:46.982486
11.0,10000.0,0.03512820512820513,6.0,5.0,total,0.0,2024-12-05 10:37:46.984389
11.0,10000.0,0.047692307692307694,6.0,5.0,x,0.0,2024-12-05 10:37:54.064885
11.0,10000.0,0.047692307692307694,6.0,5.0,z,0.0002,2024-12-05 10:37:54.067587
11.0,10000.0,0.047692307692307694,6.0,5.0,corr_z,0.0001,2024-12-05 10:37:54.069644
11.0,10000.0,0.047692307692307694,6.0,5.0,total,0.0002,2024-12-05 10:37:54.071577
11.0,10000.0,0.06025641025641026,6.0,5.0,x,0.0001,2024-12-05 10:38:01.199245
11.0,10000.0,0.06025641025641026,6.0,5.0,z,0.0017,2024-12-05 10:38:01.201961
11.0,10000.0,0.06025641025641026,6.0,5.0,corr_z,0.0004,2024-12-05 10:38:01.203957
11.0,10000.0,0.06025641025641026,6.0,5.0,total,0.0018,2024-12-05 10:38:01.205924
11.0,10000.0,0.07282051282051281,6.0,5.0,x,0.0,2024-12-05 10:38:08.351158
11.0,10000.0,0.07282051282051281,6.0,5.0,z,0.0029,2024-12-05 10:38:08.353886
11.0,10000.0,0.07282051282051281,6.0,5.0,corr_z,0.0006,2024-12-05 10:38:08.355909
11.0,10000.0,0.07282051282051281,6.0,5.0,total,0.0029,2024-12-05 10:38:08.357937
11.0,10000.0,0.08538461538461538,6.0,5.0,x,0.0003,2024-12-05 10:38:15.489341
11.0,10000.0,0.08538461538461538,6.0,5.0,z,0.0066,2024-12-05 10:38:15.492118
11.0,10000.0,0.08538461538461538,6.0,5.0,corr_z,0.002,2024-12-05 10:38:15.494185
11.0,10000.0,0.08538461538461538,6.0,5.0,total,0.0069,2024-12-05 10:38:15.496246
11.0,10000.0,0.09794871794871794,6.0,5.0,x,0.0003,2024-12-05 10:38:19.741437
11.0,10000.0,0.09794871794871794,6.0,5.0,z,0.0139,2024-12-05 10:38:19.743380
11.0,10000.0,0.09794871794871794,6.0,5.0,corr_z,0.0049,2024-12-05 10:38:19.744596
