d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,4.0,1.0,x,0.0,2024-12-02 20:54:43.635918
11.0,10000.0,0.01,4.0,1.0,z,0.0,2024-12-02 20:54:43.728673
11.0,10000.0,0.01,4.0,1.0,corr_z,0.0,2024-12-02 20:54:43.731153
11.0,10000.0,0.01,4.0,1.0,total,0.0,2024-12-02 20:54:43.733063
11.0,10000.0,0.022564102564102566,4.0,1.0,x,0.0001,2024-12-02 20:54:47.630902
11.0,10000.0,0.022564102564102566,4.0,1.0,z,0.0,2024-12-02 20:54:47.632862
11.0,10000.0,0.022564102564102566,4.0,1.0,corr_z,0.0001,2024-12-02 20:54:47.634104
11.0,10000.0,0.022564102564102566,4.0,1.0,total,0.0001,2024-12-02 20:54:47.635370
11.0,10000.0,0.03512820512820513,4.0,1.0,x,0.0004,2024-12-02 20:54:51.496692
11.0,10000.0,0.03512820512820513,4.0,1.0,z,0.0,2024-12-02 20:54:51.498598
11.0,10000.0,0.03512820512820513,4.0,1.0,corr_z,0.0002,2024-12-02 20:54:51.499842
11.0,10000.0,0.03512820512820513,4.0,1.0,total,0.0004,2024-12-02 20:54:51.501045
11.0,10000.0,0.047692307692307694,4.0,1.0,x,0.0019,2024-12-02 20:54:55.405415
11.0,10000.0,0.047692307692307694,4.0,1.0,z,0.0001,2024-12-02 20:54:55.407323
11.0,10000.0,0.047692307692307694,4.0,1.0,corr_z,0.0008,2024-12-02 20:54:55.408563
11.0,10000.0,0.047692307692307694,4.0,1.0,total,0.002,2024-12-02 20:54:55.409817
11.0,10000.0,0.06025641025641026,4.0,1.0,x,0.0027,2024-12-02 20:54:59.368772
11.0,10000.0,0.06025641025641026,4.0,1.0,z,0.0005,2024-12-02 20:54:59.370763
11.0,10000.0,0.06025641025641026,4.0,1.0,corr_z,0.0016,2024-12-02 20:54:59.372032
11.0,10000.0,0.06025641025641026,4.0,1.0,total,0.0032,2024-12-02 20:54:59.373288
11.0,10000.0,0.07282051282051281,4.0,1.0,x,0.0097,2024-12-02 20:55:03.400687
11.0,10000.0,0.07282051282051281,4.0,1.0,z,0.0012,2024-12-02 20:55:03.402620
11.0,10000.0,0.07282051282051281,4.0,1.0,corr_z,0.0053,2024-12-02 20:55:03.403848
11.0,10000.0,0.07282051282051281,4.0,1.0,total,0.0109,2024-12-02 20:55:03.405104
11.0,10000.0,0.08538461538461538,4.0,1.0,x,0.0179,2024-12-02 20:55:07.418288
11.0,10000.0,0.08538461538461538,4.0,1.0,z,0.0049,2024-12-02 20:55:07.420309
11.0,10000.0,0.08538461538461538,4.0,1.0,corr_z,0.0092,2024-12-02 20:55:07.421578
11.0,10000.0,0.08538461538461538,4.0,1.0,total,0.0228,2024-12-02 20:55:07.422801
11.0,10000.0,0.09794871794871794,4.0,1.0,x,0.0346,2024-12-02 20:55:11.486894
11.0,10000.0,0.09794871794871794,4.0,1.0,z,0.0088,2024-12-02 20:55:11.488771
11.0,10000.0,0.09794871794871794,4.0,1.0,corr_z,0.0194,2024-12-02 20:55:11.489995
11.0,10000.0,0.09794871794871794,4.0,1.0,total,0.0434,2024-12-02 20:55:11.491182
11.0,10000.0,0.1105128205128205,4.0,1.0,x,0.0486,2024-12-02 20:55:15.586448
11.0,10000.0,0.1105128205128205,4.0,1.0,z,0.0144,2024-12-02 20:55:15.588375
11.0,10000.0,0.1105128205128205,4.0,1.0,corr_z,0.0336,2024-12-02 20:55:15.589623
11.0,10000.0,0.1105128205128205,4.0,1.0,total,0.063,2024-12-02 20:55:15.590843
11.0,10000.0,0.12307692307692307,4.0,1.0,x,0.0704,2024-12-02 20:55:19.749235
11.0,10000.0,0.12307692307692307,4.0,1.0,z,0.022,2024-12-02 20:55:19.751169
11.0,10000.0,0.12307692307692307,4.0,1.0,corr_z,0.0509,2024-12-02 20:55:19.752434
11.0,10000.0,0.12307692307692307,4.0,1.0,total,0.0924,2024-12-02 20:55:19.753658
11.0,10000.0,0.13564102564102565,4.0,1.0,x,0.0987,2024-12-02 20:55:24.003653
11.0,10000.0,0.13564102564102565,4.0,1.0,z,0.0399,2024-12-02 20:55:24.005624
11.0,10000.0,0.13564102564102565,4.0,1.0,corr_z,0.0745,2024-12-02 20:55:24.006873
11.0,10000.0,0.13564102564102565,4.0,1.0,total,0.1386,2024-12-02 20:55:24.008081
11.0,10000.0,0.1482051282051282,4.0,1.0,x,0.1245,2024-12-02 20:55:28.250958
11.0,10000.0,0.1482051282051282,4.0,1.0,z,0.0553,2024-12-02 20:55:28.253018
11.0,10000.0,0.1482051282051282,4.0,1.0,corr_z,0.095,2024-12-02 20:55:28.254348
11.0,10000.0,0.1482051282051282,4.0,1.0,total,0.1798,2024-12-02 20:55:28.255595
11.0,10000.0,0.16076923076923078,4.0,1.0,x,0.1566,2024-12-02 20:55:32.556527
11.0,10000.0,0.16076923076923078,4.0,1.0,z,0.0815,2024-12-02 20:55:32.558514
11.0,10000.0,0.16076923076923078,4.0,1.0,corr_z,0.1275,2024-12-02 20:55:32.559779
11.0,10000.0,0.16076923076923078,4.0,1.0,total,0.2381,2024-12-02 20:55:32.561029
11.0,10000.0,0.17333333333333334,4.0,1.0,x,0.1905,2024-12-02 20:55:36.913612
11.0,10000.0,0.17333333333333334,4.0,1.0,z,0.1055,2024-12-02 20:55:36.915558
11.0,10000.0,0.17333333333333334,4.0,1.0,corr_z,0.1636,2024-12-02 20:55:36.916835
11.0,10000.0,0.17333333333333334,4.0,1.0,total,0.296,2024-12-02 20:55:36.918094
11.0,10000.0,0.1858974358974359,4.0,1.0,x,0.2244,2024-12-02 20:55:41.323691
11.0,10000.0,0.1858974358974359,4.0,1.0,z,0.1392,2024-12-02 20:55:41.325660
11.0,10000.0,0.1858974358974359,4.0,1.0,corr_z,0.1971,2024-12-02 20:55:41.327138
11.0,10000.0,0.1858974358974359,4.0,1.0,total,0.3636,2024-12-02 20:55:41.328380
11.0,10000.0,0.19846153846153847,4.0,1.0,x,0.2547,2024-12-02 20:55:45.730935
11.0,10000.0,0.19846153846153847,4.0,1.0,z,0.1774,2024-12-02 20:55:45.732584
11.0,10000.0,0.19846153846153847,4.0,1.0,corr_z,0.2328,2024-12-02 20:55:45.733746
11.0,10000.0,0.19846153846153847,4.0,1.0,total,0.4321,2024-12-02 20:55:45.734811
11.0,10000.0,0.21102564102564103,4.0,1.0,x,0.2842,2024-12-02 20:55:50.151380
11.0,10000.0,0.21102564102564103,4.0,1.0,z,0.2086,2024-12-02 20:55:50.153443
11.0,10000.0,0.21102564102564103,4.0,1.0,corr_z,0.2591,2024-12-02 20:55:50.154708
11.0,10000.0,0.21102564102564103,4.0,1.0,total,0.4928,2024-12-02 20:55:50.155906
11.0,10000.0,0.2235897435897436,4.0,1.0,x,0.3127,2024-12-02 20:55:54.615501
11.0,10000.0,0.2235897435897436,4.0,1.0,z,0.2462,2024-12-02 20:55:54.617408
11.0,10000.0,0.2235897435897436,4.0,1.0,corr_z,0.2942,2024-12-02 20:55:54.618645
11.0,10000.0,0.2235897435897436,4.0,1.0,total,0.5589,2024-12-02 20:55:54.619850
11.0,10000.0,0.23615384615384616,4.0,1.0,x,0.3415,2024-12-02 20:55:59.133559
11.0,10000.0,0.23615384615384616,4.0,1.0,z,0.2797,2024-12-02 20:55:59.135534
11.0,10000.0,0.23615384615384616,4.0,1.0,corr_z,0.3207,2024-12-02 20:55:59.136770
11.0,10000.0,0.23615384615384616,4.0,1.0,total,0.6212,2024-12-02 20:55:59.137968
11.0,10000.0,0.24871794871794872,4.0,1.0,x,0.3622,2024-12-02 20:56:03.677816
11.0,10000.0,0.24871794871794872,4.0,1.0,z,0.311,2024-12-02 20:56:03.679881
11.0,10000.0,0.24871794871794872,4.0,1.0,corr_z,0.351,2024-12-02 20:56:03.681309
11.0,10000.0,0.24871794871794872,4.0,1.0,total,0.6732,2024-12-02 20:56:03.682573
11.0,10000.0,0.2612820512820513,4.0,1.0,x,0.3765,2024-12-02 20:56:08.248828
11.0,10000.0,0.2612820512820513,4.0,1.0,z,0.3571,2024-12-02 20:56:08.250808
11.0,10000.0,0.2612820512820513,4.0,1.0,corr_z,0.3725,2024-12-02 20:56:08.252096
11.0,10000.0,0.2612820512820513,4.0,1.0,total,0.7336,2024-12-02 20:56:08.253342
11.0,10000.0,0.27384615384615385,4.0,1.0,x,0.3941,2024-12-02 20:56:15.355868
11.0,10000.0,0.27384615384615385,4.0,1.0,z,0.3748,2024-12-02 20:56:15.358710
11.0,10000.0,0.27384615384615385,4.0,1.0,corr_z,0.3957,2024-12-02 20:56:15.361020
11.0,10000.0,0.27384615384615385,4.0,1.0,total,0.7689,2024-12-02 20:56:15.362821
11.0,10000.0,0.2864102564102564,4.0,1.0,x,0.4109,2024-12-02 20:56:20.094759
11.0,10000.0,0.2864102564102564,4.0,1.0,z,0.3988,2024-12-02 20:56:20.096772
11.0,10000.0,0.2864102564102564,4.0,1.0,corr_z,0.4068,2024-12-02 20:56:20.098032
11.0,10000.0,0.2864102564102564,4.0,1.0,total,0.8097,2024-12-02 20:56:20.099284
11.0,10000.0,0.298974358974359,4.0,1.0,x,0.4413,2024-12-02 20:56:24.682753
11.0,10000.0,0.298974358974359,4.0,1.0,z,0.4193,2024-12-02 20:56:24.684776
11.0,10000.0,0.298974358974359,4.0,1.0,corr_z,0.4342,2024-12-02 20:56:24.686045
11.0,10000.0,0.298974358974359,4.0,1.0,total,0.8606,2024-12-02 20:56:24.687282
11.0,10000.0,0.31153846153846154,4.0,1.0,x,0.4452,2024-12-02 20:56:29.302126
