d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,2.0,100.0,x,0.0,2024-08-19 17:39:48.893058
11.0,10000.0,0.01,2.0,100.0,z,0.0,2024-08-19 17:39:48.899602
11.0,10000.0,0.01,2.0,100.0,corr_z,0.0,2024-08-19 17:39:48.902594
11.0,10000.0,0.01,2.0,100.0,total,0.0,2024-08-19 17:39:48.905256
11.0,10000.0,0.022564102564102566,2.0,100.0,x,0.0,2024-08-19 17:39:55.995665
11.0,10000.0,0.022564102564102566,2.0,100.0,z,0.0,2024-08-19 17:39:55.998341
11.0,10000.0,0.022564102564102566,2.0,100.0,corr_z,0.0,2024-08-19 17:39:56.000180
11.0,10000.0,0.022564102564102566,2.0,100.0,total,0.0,2024-08-19 17:39:56.001896
11.0,10000.0,0.03512820512820513,2.0,100.0,x,0.0,2024-08-19 17:40:01.869902
11.0,10000.0,0.03512820512820513,2.0,100.0,z,0.0016,2024-08-19 17:40:01.872509
11.0,10000.0,0.03512820512820513,2.0,100.0,corr_z,0.0014,2024-08-19 17:40:01.874287
11.0,10000.0,0.03512820512820513,2.0,100.0,total,0.0016,2024-08-19 17:40:01.875937
11.0,10000.0,0.047692307692307694,2.0,100.0,x,0.0,2024-08-19 17:40:07.817430
11.0,10000.0,0.047692307692307694,2.0,100.0,z,0.0056,2024-08-19 17:40:07.820658
11.0,10000.0,0.047692307692307694,2.0,100.0,corr_z,0.0057,2024-08-19 17:40:07.822861
11.0,10000.0,0.047692307692307694,2.0,100.0,total,0.0056,2024-08-19 17:40:07.824903
11.0,10000.0,0.06025641025641026,2.0,100.0,x,0.0,2024-08-19 17:40:13.653811
11.0,10000.0,0.06025641025641026,2.0,100.0,z,0.0188,2024-08-19 17:40:13.656207
11.0,10000.0,0.06025641025641026,2.0,100.0,corr_z,0.0193,2024-08-19 17:40:13.657851
11.0,10000.0,0.06025641025641026,2.0,100.0,total,0.0188,2024-08-19 17:40:13.659375
11.0,10000.0,0.07282051282051281,2.0,100.0,x,0.0,2024-08-19 17:40:19.377675
11.0,10000.0,0.07282051282051281,2.0,100.0,z,0.0376,2024-08-19 17:40:19.380078
11.0,10000.0,0.07282051282051281,2.0,100.0,corr_z,0.0385,2024-08-19 17:40:19.381726
11.0,10000.0,0.07282051282051281,2.0,100.0,total,0.0376,2024-08-19 17:40:19.383388
11.0,10000.0,0.08538461538461538,2.0,100.0,x,0.0,2024-08-19 17:40:25.260839
11.0,10000.0,0.08538461538461538,2.0,100.0,z,0.0699,2024-08-19 17:40:25.263214
11.0,10000.0,0.08538461538461538,2.0,100.0,corr_z,0.0704,2024-08-19 17:40:25.264763
11.0,10000.0,0.08538461538461538,2.0,100.0,total,0.0699,2024-08-19 17:40:25.266324
11.0,10000.0,0.09794871794871794,2.0,100.0,x,0.0,2024-08-19 17:40:31.185114
11.0,10000.0,0.09794871794871794,2.0,100.0,z,0.119,2024-08-19 17:40:31.187609
11.0,10000.0,0.09794871794871794,2.0,100.0,corr_z,0.12,2024-08-19 17:40:31.189379
11.0,10000.0,0.09794871794871794,2.0,100.0,total,0.119,2024-08-19 17:40:31.191035
11.0,10000.0,0.1105128205128205,2.0,100.0,x,0.0,2024-08-19 17:40:39.180959
11.0,10000.0,0.1105128205128205,2.0,100.0,z,0.1691,2024-08-19 17:40:39.183367
11.0,10000.0,0.1105128205128205,2.0,100.0,corr_z,0.1677,2024-08-19 17:40:39.185026
11.0,10000.0,0.1105128205128205,2.0,100.0,total,0.1691,2024-08-19 17:40:39.186589
11.0,10000.0,0.12307692307692307,2.0,100.0,x,0.0,2024-08-19 17:40:45.271300
11.0,10000.0,0.12307692307692307,2.0,100.0,z,0.2326,2024-08-19 17:40:45.273826
11.0,10000.0,0.12307692307692307,2.0,100.0,corr_z,0.2317,2024-08-19 17:40:45.275537
11.0,10000.0,0.12307692307692307,2.0,100.0,total,0.2326,2024-08-19 17:40:45.277164
11.0,10000.0,0.13564102564102565,2.0,100.0,x,0.0,2024-08-19 17:40:51.387654
11.0,10000.0,0.13564102564102565,2.0,100.0,z,0.2841,2024-08-19 17:40:51.389948
11.0,10000.0,0.13564102564102565,2.0,100.0,corr_z,0.2845,2024-08-19 17:40:51.391537
11.0,10000.0,0.13564102564102565,2.0,100.0,total,0.2841,2024-08-19 17:40:51.392994
11.0,10000.0,0.1482051282051282,2.0,100.0,x,0.0,2024-08-19 17:40:57.449951
11.0,10000.0,0.1482051282051282,2.0,100.0,z,0.3461,2024-08-19 17:40:57.452396
11.0,10000.0,0.1482051282051282,2.0,100.0,corr_z,0.3458,2024-08-19 17:40:57.453981
11.0,10000.0,0.1482051282051282,2.0,100.0,total,0.3461,2024-08-19 17:40:57.455542
11.0,10000.0,0.16076923076923078,2.0,100.0,x,0.0,2024-08-19 17:41:03.649775
11.0,10000.0,0.16076923076923078,2.0,100.0,z,0.3794,2024-08-19 17:41:03.652149
11.0,10000.0,0.16076923076923078,2.0,100.0,corr_z,0.3787,2024-08-19 17:41:03.653762
11.0,10000.0,0.16076923076923078,2.0,100.0,total,0.3794,2024-08-19 17:41:03.655318
11.0,10000.0,0.17333333333333334,2.0,100.0,x,0.0,2024-08-19 17:41:09.840742
11.0,10000.0,0.17333333333333334,2.0,100.0,z,0.4099,2024-08-19 17:41:09.843142
11.0,10000.0,0.17333333333333334,2.0,100.0,corr_z,0.4121,2024-08-19 17:41:09.844854
11.0,10000.0,0.17333333333333334,2.0,100.0,total,0.4099,2024-08-19 17:41:09.846377
11.0,10000.0,0.1858974358974359,2.0,100.0,x,0.0,2024-08-19 17:41:16.236147
11.0,10000.0,0.1858974358974359,2.0,100.0,z,0.4337,2024-08-19 17:41:16.238559
11.0,10000.0,0.1858974358974359,2.0,100.0,corr_z,0.432,2024-08-19 17:41:16.240188
11.0,10000.0,0.1858974358974359,2.0,100.0,total,0.4337,2024-08-19 17:41:16.241778
11.0,10000.0,0.19846153846153847,2.0,100.0,x,0.0,2024-08-19 17:41:22.563567
11.0,10000.0,0.19846153846153847,2.0,100.0,z,0.4626,2024-08-19 17:41:22.565960
11.0,10000.0,0.19846153846153847,2.0,100.0,corr_z,0.4628,2024-08-19 17:41:22.567684
11.0,10000.0,0.19846153846153847,2.0,100.0,total,0.4626,2024-08-19 17:41:22.569230
11.0,10000.0,0.21102564102564103,2.0,100.0,x,0.0,2024-08-19 17:41:28.875014
11.0,10000.0,0.21102564102564103,2.0,100.0,z,0.4728,2024-08-19 17:41:28.877394
11.0,10000.0,0.21102564102564103,2.0,100.0,corr_z,0.4737,2024-08-19 17:41:28.878997
11.0,10000.0,0.21102564102564103,2.0,100.0,total,0.4728,2024-08-19 17:41:28.880555
11.0,10000.0,0.2235897435897436,2.0,100.0,x,0.0,2024-08-19 17:41:38.313110
11.0,10000.0,0.2235897435897436,2.0,100.0,z,0.4874,2024-08-19 17:41:38.317025
11.0,10000.0,0.2235897435897436,2.0,100.0,corr_z,0.4858,2024-08-19 17:41:38.319988
11.0,10000.0,0.2235897435897436,2.0,100.0,total,0.4874,2024-08-19 17:41:38.322855
11.0,10000.0,0.23615384615384616,2.0,100.0,x,0.0,2024-08-19 17:41:45.966185
