d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,100.0,0.01,5.0,100.0,x,0.0,2024-08-19 13:22:07.415163
11.0,100.0,0.01,5.0,100.0,z,0.0,2024-08-19 13:22:07.418596
11.0,100.0,0.01,5.0,100.0,corr_z,0.0,2024-08-19 13:22:07.419941
11.0,100.0,0.01,5.0,100.0,total,0.0,2024-08-19 13:22:07.421117
11.0,100.0,0.022564102564102566,5.0,100.0,x,0.0,2024-08-19 13:22:07.473330
11.0,100.0,0.022564102564102566,5.0,100.0,z,0.0,2024-08-19 13:22:07.474686
11.0,100.0,0.022564102564102566,5.0,100.0,corr_z,0.0,2024-08-19 13:22:07.475678
11.0,100.0,0.022564102564102566,5.0,100.0,total,0.0,2024-08-19 13:22:07.476714
11.0,100.0,0.03512820512820513,5.0,100.0,x,0.0,2024-08-19 13:22:07.532439
11.0,100.0,0.03512820512820513,5.0,100.0,z,0.0,2024-08-19 13:22:07.534005
11.0,100.0,0.03512820512820513,5.0,100.0,corr_z,0.0,2024-08-19 13:22:07.535238
11.0,100.0,0.03512820512820513,5.0,100.0,total,0.0,2024-08-19 13:22:07.536407
11.0,100.0,0.047692307692307694,5.0,100.0,x,0.0,2024-08-19 13:22:07.593697
11.0,100.0,0.047692307692307694,5.0,100.0,z,0.0,2024-08-19 13:22:07.595300
11.0,100.0,0.047692307692307694,5.0,100.0,corr_z,0.0,2024-08-19 13:22:07.596510
11.0,100.0,0.047692307692307694,5.0,100.0,total,0.0,2024-08-19 13:22:07.597689
11.0,100.0,0.06025641025641026,5.0,100.0,x,0.0,2024-08-19 13:22:07.653941
11.0,100.0,0.06025641025641026,5.0,100.0,z,0.01,2024-08-19 13:22:07.655464
11.0,100.0,0.06025641025641026,5.0,100.0,corr_z,0.01,2024-08-19 13:22:07.656651
11.0,100.0,0.06025641025641026,5.0,100.0,total,0.01,2024-08-19 13:22:07.657823
11.0,100.0,0.07282051282051281,5.0,100.0,x,0.0,2024-08-19 13:22:07.714565
11.0,100.0,0.07282051282051281,5.0,100.0,z,0.01,2024-08-19 13:22:07.716055
11.0,100.0,0.07282051282051281,5.0,100.0,corr_z,0.01,2024-08-19 13:22:07.717255
11.0,100.0,0.07282051282051281,5.0,100.0,total,0.01,2024-08-19 13:22:07.718431
11.0,100.0,0.08538461538461538,5.0,100.0,x,0.0,2024-08-19 13:22:07.765411
11.0,100.0,0.08538461538461538,5.0,100.0,z,0.0,2024-08-19 13:22:07.766763
11.0,100.0,0.08538461538461538,5.0,100.0,corr_z,0.0,2024-08-19 13:22:07.767836
11.0,100.0,0.08538461538461538,5.0,100.0,total,0.0,2024-08-19 13:22:07.768900
11.0,100.0,0.09794871794871794,5.0,100.0,x,0.0,2024-08-19 13:22:07.824895
11.0,100.0,0.09794871794871794,5.0,100.0,z,0.03,2024-08-19 13:22:07.826570
11.0,100.0,0.09794871794871794,5.0,100.0,corr_z,0.03,2024-08-19 13:22:07.827814
11.0,100.0,0.09794871794871794,5.0,100.0,total,0.03,2024-08-19 13:22:07.829007
11.0,100.0,0.1105128205128205,5.0,100.0,x,0.0,2024-08-19 13:22:07.888290
11.0,100.0,0.1105128205128205,5.0,100.0,z,0.03,2024-08-19 13:22:07.889912
11.0,100.0,0.1105128205128205,5.0,100.0,corr_z,0.04,2024-08-19 13:22:07.891144
11.0,100.0,0.1105128205128205,5.0,100.0,total,0.03,2024-08-19 13:22:07.892347
11.0,100.0,0.12307692307692307,5.0,100.0,x,0.0,2024-08-19 13:22:07.946657
11.0,100.0,0.12307692307692307,5.0,100.0,z,0.04,2024-08-19 13:22:07.948183
11.0,100.0,0.12307692307692307,5.0,100.0,corr_z,0.04,2024-08-19 13:22:07.949412
11.0,100.0,0.12307692307692307,5.0,100.0,total,0.04,2024-08-19 13:22:07.950588
11.0,100.0,0.13564102564102565,5.0,100.0,x,0.0,2024-08-19 13:22:08.003539
11.0,100.0,0.13564102564102565,5.0,100.0,z,0.05,2024-08-19 13:22:08.005010
11.0,100.0,0.13564102564102565,5.0,100.0,corr_z,0.06,2024-08-19 13:22:08.006311
11.0,100.0,0.13564102564102565,5.0,100.0,total,0.05,2024-08-19 13:22:08.007523
11.0,100.0,0.1482051282051282,5.0,100.0,x,0.0,2024-08-19 13:22:08.057351
11.0,100.0,0.1482051282051282,5.0,100.0,z,0.18,2024-08-19 13:22:08.058825
11.0,100.0,0.1482051282051282,5.0,100.0,corr_z,0.18,2024-08-19 13:22:08.060066
11.0,100.0,0.1482051282051282,5.0,100.0,total,0.18,2024-08-19 13:22:08.061247
11.0,100.0,0.16076923076923078,5.0,100.0,x,0.0,2024-08-19 13:22:08.111086
11.0,100.0,0.16076923076923078,5.0,100.0,z,0.12,2024-08-19 13:22:08.112804
11.0,100.0,0.16076923076923078,5.0,100.0,corr_z,0.14,2024-08-19 13:22:08.114151
11.0,100.0,0.16076923076923078,5.0,100.0,total,0.12,2024-08-19 13:22:08.115467
11.0,100.0,0.17333333333333334,5.0,100.0,x,0.0,2024-08-19 13:22:08.171571
11.0,100.0,0.17333333333333334,5.0,100.0,z,0.2,2024-08-19 13:22:08.173688
11.0,100.0,0.17333333333333334,5.0,100.0,corr_z,0.2,2024-08-19 13:22:08.175272
11.0,100.0,0.17333333333333334,5.0,100.0,total,0.2,2024-08-19 13:22:08.176767
