d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,6.0,5.0,x,0.0,2024-12-05 10:36:55.607418
11.0,10000.0,0.01,6.0,5.0,z,0.0,2024-12-05 10:36:55.679060
11.0,10000.0,0.01,6.0,5.0,corr_z,0.0,2024-12-05 10:36:55.682105
11.0,10000.0,0.01,6.0,5.0,total,0.0,2024-12-05 10:36:55.684866
11.0,10000.0,0.022564102564102566,6.0,5.0,x,0.0,2024-12-05 10:36:58.928927
11.0,10000.0,0.022564102564102566,6.0,5.0,z,0.0,2024-12-05 10:36:58.930433
11.0,10000.0,0.022564102564102566,6.0,5.0,corr_z,0.0,2024-12-05 10:36:58.931637
11.0,10000.0,0.022564102564102566,6.0,5.0,total,0.0,2024-12-05 10:36:58.932751
11.0,10000.0,0.03512820512820513,6.0,5.0,x,0.0,2024-12-05 10:37:02.240590
11.0,10000.0,0.03512820512820513,6.0,5.0,z,0.0,2024-12-05 10:37:02.242062
11.0,10000.0,0.03512820512820513,6.0,5.0,corr_z,0.0,2024-12-05 10:37:02.243212
11.0,10000.0,0.03512820512820513,6.0,5.0,total,0.0,2024-12-05 10:37:02.244421
11.0,10000.0,0.047692307692307694,6.0,5.0,x,0.0,2024-12-05 10:37:05.530930
11.0,10000.0,0.047692307692307694,6.0,5.0,z,0.0004,2024-12-05 10:37:05.532567
11.0,10000.0,0.047692307692307694,6.0,5.0,corr_z,0.0,2024-12-05 10:37:05.533747
11.0,10000.0,0.047692307692307694,6.0,5.0,total,0.0004,2024-12-05 10:37:05.534836
11.0,10000.0,0.06025641025641026,6.0,5.0,x,0.0001,2024-12-05 10:37:08.832685
11.0,10000.0,0.06025641025641026,6.0,5.0,z,0.0008,2024-12-05 10:37:08.834198
11.0,10000.0,0.06025641025641026,6.0,5.0,corr_z,0.0002,2024-12-05 10:37:08.835398
11.0,10000.0,0.06025641025641026,6.0,5.0,total,0.0009,2024-12-05 10:37:08.836543
11.0,10000.0,0.07282051282051281,6.0,5.0,x,0.0002,2024-12-05 10:37:12.169937
11.0,10000.0,0.07282051282051281,6.0,5.0,z,0.0027,2024-12-05 10:37:12.171535
11.0,10000.0,0.07282051282051281,6.0,5.0,corr_z,0.0003,2024-12-05 10:37:12.172738
11.0,10000.0,0.07282051282051281,6.0,5.0,total,0.0029,2024-12-05 10:37:12.173837
11.0,10000.0,0.08538461538461538,6.0,5.0,x,0.0002,2024-12-05 10:37:15.511383
11.0,10000.0,0.08538461538461538,6.0,5.0,z,0.0065,2024-12-05 10:37:15.512998
11.0,10000.0,0.08538461538461538,6.0,5.0,corr_z,0.0018,2024-12-05 10:37:15.514194
11.0,10000.0,0.08538461538461538,6.0,5.0,total,0.0067,2024-12-05 10:37:15.515373
11.0,10000.0,0.09794871794871794,6.0,5.0,x,0.0003,2024-12-05 10:37:18.886836
11.0,10000.0,0.09794871794871794,6.0,5.0,z,0.0127,2024-12-05 10:37:18.888438
11.0,10000.0,0.09794871794871794,6.0,5.0,corr_z,0.0038,2024-12-05 10:37:18.889620
11.0,10000.0,0.09794871794871794,6.0,5.0,total,0.013,2024-12-05 10:37:18.890731
11.0,10000.0,0.1105128205128205,6.0,5.0,x,0.0012,2024-12-05 10:37:22.274889
11.0,10000.0,0.1105128205128205,6.0,5.0,z,0.0204,2024-12-05 10:37:22.276500
11.0,10000.0,0.1105128205128205,6.0,5.0,corr_z,0.0056,2024-12-05 10:37:22.277634
11.0,10000.0,0.1105128205128205,6.0,5.0,total,0.0216,2024-12-05 10:37:22.278813
11.0,10000.0,0.12307692307692307,6.0,5.0,x,0.0013,2024-12-05 10:37:25.677674
11.0,10000.0,0.12307692307692307,6.0,5.0,z,0.0324,2024-12-05 10:37:25.679304
11.0,10000.0,0.12307692307692307,6.0,5.0,corr_z,0.0116,2024-12-05 10:37:25.680526
11.0,10000.0,0.12307692307692307,6.0,5.0,total,0.0337,2024-12-05 10:37:25.681646
11.0,10000.0,0.13564102564102565,6.0,5.0,x,0.0025,2024-12-05 10:37:29.116907
11.0,10000.0,0.13564102564102565,6.0,5.0,z,0.0561,2024-12-05 10:37:29.118526
11.0,10000.0,0.13564102564102565,6.0,5.0,corr_z,0.018,2024-12-05 10:37:29.119675
11.0,10000.0,0.13564102564102565,6.0,5.0,total,0.0586,2024-12-05 10:37:29.120795
11.0,10000.0,0.1482051282051282,6.0,5.0,x,0.0041,2024-12-05 10:37:32.558140
11.0,10000.0,0.1482051282051282,6.0,5.0,z,0.0829,2024-12-05 10:37:32.559724
11.0,10000.0,0.1482051282051282,6.0,5.0,corr_z,0.0272,2024-12-05 10:37:32.560909
11.0,10000.0,0.1482051282051282,6.0,5.0,total,0.087,2024-12-05 10:37:32.561960
11.0,10000.0,0.16076923076923078,6.0,5.0,x,0.0052,2024-12-05 10:37:36.022397
11.0,10000.0,0.16076923076923078,6.0,5.0,z,0.1141,2024-12-05 10:37:36.023933
11.0,10000.0,0.16076923076923078,6.0,5.0,corr_z,0.0404,2024-12-05 10:37:36.025068
11.0,10000.0,0.16076923076923078,6.0,5.0,total,0.1193,2024-12-05 10:37:36.026103
11.0,10000.0,0.17333333333333334,6.0,5.0,x,0.0069,2024-12-05 10:37:39.527376
11.0,10000.0,0.17333333333333334,6.0,5.0,z,0.1445,2024-12-05 10:37:39.528947
11.0,10000.0,0.17333333333333334,6.0,5.0,corr_z,0.0505,2024-12-05 10:37:39.530031
11.0,10000.0,0.17333333333333334,6.0,5.0,total,0.1514,2024-12-05 10:37:39.531077
