d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,4.0,100.0,x,0.0,2024-12-03 16:25:13.973016
11.0,10000.0,0.01,4.0,100.0,z,0.0,2024-12-03 16:25:13.976594
11.0,10000.0,0.01,4.0,100.0,corr_z,0.0,2024-12-03 16:25:13.977945
11.0,10000.0,0.01,4.0,100.0,total,0.0,2024-12-03 16:25:13.979162
11.0,10000.0,0.022564102564102566,4.0,100.0,x,0.0,2024-12-03 16:25:17.977672
11.0,10000.0,0.022564102564102566,4.0,100.0,z,0.0,2024-12-03 16:25:17.979825
11.0,10000.0,0.022564102564102566,4.0,100.0,corr_z,0.0,2024-12-03 16:25:17.981127
11.0,10000.0,0.022564102564102566,4.0,100.0,total,0.0,2024-12-03 16:25:17.982360
11.0,10000.0,0.03512820512820513,4.0,100.0,x,0.0,2024-12-03 16:25:22.009198
11.0,10000.0,0.03512820512820513,4.0,100.0,z,0.0004,2024-12-03 16:25:22.011301
11.0,10000.0,0.03512820512820513,4.0,100.0,corr_z,0.0,2024-12-03 16:25:22.012607
11.0,10000.0,0.03512820512820513,4.0,100.0,total,0.0004,2024-12-03 16:25:22.013848
11.0,10000.0,0.047692307692307694,4.0,100.0,x,0.0,2024-12-03 16:25:26.442372
11.0,10000.0,0.047692307692307694,4.0,100.0,z,0.0008,2024-12-03 16:25:26.444760
11.0,10000.0,0.047692307692307694,4.0,100.0,corr_z,0.0,2024-12-03 16:25:26.446091
11.0,10000.0,0.047692307692307694,4.0,100.0,total,0.0008,2024-12-03 16:25:26.447354
11.0,10000.0,0.06025641025641026,4.0,100.0,x,0.0,2024-12-03 16:25:30.387068
11.0,10000.0,0.06025641025641026,4.0,100.0,z,0.0026,2024-12-03 16:25:30.389403
11.0,10000.0,0.06025641025641026,4.0,100.0,corr_z,0.0,2024-12-03 16:25:30.390752
11.0,10000.0,0.06025641025641026,4.0,100.0,total,0.0026,2024-12-03 16:25:30.392012
11.0,10000.0,0.07282051282051281,4.0,100.0,x,0.0,2024-12-03 16:25:34.315697
11.0,10000.0,0.07282051282051281,4.0,100.0,z,0.0078,2024-12-03 16:25:34.317931
11.0,10000.0,0.07282051282051281,4.0,100.0,corr_z,0.0,2024-12-03 16:25:34.319240
11.0,10000.0,0.07282051282051281,4.0,100.0,total,0.0078,2024-12-03 16:25:34.320505
11.0,10000.0,0.08538461538461538,4.0,100.0,x,0.0,2024-12-03 16:25:38.247889
11.0,10000.0,0.08538461538461538,4.0,100.0,z,0.0189,2024-12-03 16:25:38.250174
11.0,10000.0,0.08538461538461538,4.0,100.0,corr_z,0.0,2024-12-03 16:25:38.251533
11.0,10000.0,0.08538461538461538,4.0,100.0,total,0.0189,2024-12-03 16:25:38.252782
11.0,10000.0,0.09794871794871794,4.0,100.0,x,0.0,2024-12-03 16:25:42.222201
11.0,10000.0,0.09794871794871794,4.0,100.0,z,0.0354,2024-12-03 16:25:42.224502
11.0,10000.0,0.09794871794871794,4.0,100.0,corr_z,0.0,2024-12-03 16:25:42.225857
11.0,10000.0,0.09794871794871794,4.0,100.0,total,0.0354,2024-12-03 16:25:42.227099
11.0,10000.0,0.1105128205128205,4.0,100.0,x,0.0,2024-12-03 16:25:46.398599
11.0,10000.0,0.1105128205128205,4.0,100.0,z,0.0595,2024-12-03 16:25:46.400919
11.0,10000.0,0.1105128205128205,4.0,100.0,corr_z,0.0,2024-12-03 16:25:46.402209
11.0,10000.0,0.1105128205128205,4.0,100.0,total,0.0595,2024-12-03 16:25:46.403475
11.0,10000.0,0.12307692307692307,4.0,100.0,x,0.0,2024-12-03 16:25:50.429444
11.0,10000.0,0.12307692307692307,4.0,100.0,z,0.086,2024-12-03 16:25:50.431762
11.0,10000.0,0.12307692307692307,4.0,100.0,corr_z,0.0,2024-12-03 16:25:50.433083
11.0,10000.0,0.12307692307692307,4.0,100.0,total,0.086,2024-12-03 16:25:50.434353
11.0,10000.0,0.13564102564102565,4.0,100.0,x,0.0,2024-12-03 16:25:54.454889
11.0,10000.0,0.13564102564102565,4.0,100.0,z,0.1243,2024-12-03 16:25:54.457094
11.0,10000.0,0.13564102564102565,4.0,100.0,corr_z,0.0001,2024-12-03 16:25:54.458408
11.0,10000.0,0.13564102564102565,4.0,100.0,total,0.1243,2024-12-03 16:25:54.459674
11.0,10000.0,0.1482051282051282,4.0,100.0,x,0.0,2024-12-03 16:25:58.484508
11.0,10000.0,0.1482051282051282,4.0,100.0,z,0.1692,2024-12-03 16:25:58.486711
11.0,10000.0,0.1482051282051282,4.0,100.0,corr_z,0.0004,2024-12-03 16:25:58.488001
11.0,10000.0,0.1482051282051282,4.0,100.0,total,0.1692,2024-12-03 16:25:58.489264
11.0,10000.0,0.16076923076923078,4.0,100.0,x,0.0,2024-12-03 16:26:02.584668
11.0,10000.0,0.16076923076923078,4.0,100.0,z,0.2231,2024-12-03 16:26:02.586961
11.0,10000.0,0.16076923076923078,4.0,100.0,corr_z,0.0002,2024-12-03 16:26:02.588285
11.0,10000.0,0.16076923076923078,4.0,100.0,total,0.2231,2024-12-03 16:26:02.589639
11.0,10000.0,0.17333333333333334,4.0,100.0,x,0.0,2024-12-03 16:26:06.689027
11.0,10000.0,0.17333333333333334,4.0,100.0,z,0.2624,2024-12-03 16:26:06.691244
11.0,10000.0,0.17333333333333334,4.0,100.0,corr_z,0.0004,2024-12-03 16:26:06.692564
11.0,10000.0,0.17333333333333334,4.0,100.0,total,0.2624,2024-12-03 16:26:06.693804
11.0,10000.0,0.1858974358974359,4.0,100.0,x,0.0,2024-12-03 16:26:10.825130
11.0,10000.0,0.1858974358974359,4.0,100.0,z,0.3149,2024-12-03 16:26:10.827479
11.0,10000.0,0.1858974358974359,4.0,100.0,corr_z,0.0008,2024-12-03 16:26:10.828767
11.0,10000.0,0.1858974358974359,4.0,100.0,total,0.3149,2024-12-03 16:26:10.830024
11.0,10000.0,0.19846153846153847,4.0,100.0,x,0.0,2024-12-03 16:26:14.957352
