d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,2.0,100.0,x,0.0,2024-08-19 17:38:28.929572
11.0,10000.0,0.01,2.0,100.0,z,0.0,2024-08-19 17:38:28.936563
11.0,10000.0,0.01,2.0,100.0,corr_z,0.0,2024-08-19 17:38:28.939570
11.0,10000.0,0.01,2.0,100.0,total,0.0,2024-08-19 17:38:28.942015
11.0,10000.0,0.022564102564102566,2.0,100.0,x,0.0,2024-08-19 17:38:37.362143
11.0,10000.0,0.022564102564102566,2.0,100.0,z,0.0004,2024-08-19 17:38:37.365733
11.0,10000.0,0.022564102564102566,2.0,100.0,corr_z,0.0004,2024-08-19 17:38:37.368244
11.0,10000.0,0.022564102564102566,2.0,100.0,total,0.0004,2024-08-19 17:38:37.370576
11.0,10000.0,0.03512820512820513,2.0,100.0,x,0.0,2024-08-19 17:38:45.876271
11.0,10000.0,0.03512820512820513,2.0,100.0,z,0.0011,2024-08-19 17:38:45.879976
11.0,10000.0,0.03512820512820513,2.0,100.0,corr_z,0.0011,2024-08-19 17:38:45.882822
11.0,10000.0,0.03512820512820513,2.0,100.0,total,0.0011,2024-08-19 17:38:45.885471
11.0,10000.0,0.047692307692307694,2.0,100.0,x,0.0,2024-08-19 17:38:54.488564
11.0,10000.0,0.047692307692307694,2.0,100.0,z,0.0045,2024-08-19 17:38:54.492110
11.0,10000.0,0.047692307692307694,2.0,100.0,corr_z,0.0045,2024-08-19 17:38:54.494817
11.0,10000.0,0.047692307692307694,2.0,100.0,total,0.0045,2024-08-19 17:38:54.497178
11.0,10000.0,0.06025641025641026,2.0,100.0,x,0.0,2024-08-19 17:39:03.191544
11.0,10000.0,0.06025641025641026,2.0,100.0,z,0.0155,2024-08-19 17:39:03.197366
11.0,10000.0,0.06025641025641026,2.0,100.0,corr_z,0.0153,2024-08-19 17:39:03.200457
11.0,10000.0,0.06025641025641026,2.0,100.0,total,0.0155,2024-08-19 17:39:03.202949
11.0,10000.0,0.07282051282051281,2.0,100.0,x,0.0,2024-08-19 17:39:11.918377
11.0,10000.0,0.07282051282051281,2.0,100.0,z,0.0388,2024-08-19 17:39:11.921780
11.0,10000.0,0.07282051282051281,2.0,100.0,corr_z,0.0389,2024-08-19 17:39:11.924001
11.0,10000.0,0.07282051282051281,2.0,100.0,total,0.0388,2024-08-19 17:39:11.926154
11.0,10000.0,0.08538461538461538,2.0,100.0,x,0.0,2024-08-19 17:39:20.743360
11.0,10000.0,0.08538461538461538,2.0,100.0,z,0.0723,2024-08-19 17:39:20.746971
11.0,10000.0,0.08538461538461538,2.0,100.0,corr_z,0.0724,2024-08-19 17:39:20.749545
11.0,10000.0,0.08538461538461538,2.0,100.0,total,0.0723,2024-08-19 17:39:20.751985
11.0,10000.0,0.09794871794871794,2.0,100.0,x,0.0,2024-08-19 17:39:29.687709
11.0,10000.0,0.09794871794871794,2.0,100.0,z,0.1188,2024-08-19 17:39:29.691110
11.0,10000.0,0.09794871794871794,2.0,100.0,corr_z,0.1189,2024-08-19 17:39:29.693762
11.0,10000.0,0.09794871794871794,2.0,100.0,total,0.1188,2024-08-19 17:39:29.696121
