d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,6.0,100.0,x,0.0,2024-12-04 15:54:05.071471
11.0,10000.0,0.01,6.0,100.0,z,0.0,2024-12-04 15:54:05.077430
11.0,10000.0,0.01,6.0,100.0,corr_z,0.0,2024-12-04 15:54:05.079934
11.0,10000.0,0.01,6.0,100.0,total,0.0,2024-12-04 15:54:05.082260
11.0,10000.0,0.022564102564102566,6.0,100.0,x,0.0,2024-12-04 15:54:12.885471
11.0,10000.0,0.022564102564102566,6.0,100.0,z,0.0,2024-12-04 15:54:12.888655
11.0,10000.0,0.022564102564102566,6.0,100.0,corr_z,0.0,2024-12-04 15:54:12.890916
11.0,10000.0,0.022564102564102566,6.0,100.0,total,0.0,2024-12-04 15:54:12.893087
11.0,10000.0,0.03512820512820513,6.0,100.0,x,0.0,2024-12-04 15:54:20.669734
11.0,10000.0,0.03512820512820513,6.0,100.0,z,0.0001,2024-12-04 15:54:20.672988
11.0,10000.0,0.03512820512820513,6.0,100.0,corr_z,0.0,2024-12-04 15:54:20.675391
11.0,10000.0,0.03512820512820513,6.0,100.0,total,0.0001,2024-12-04 15:54:20.677597
11.0,10000.0,0.047692307692307694,6.0,100.0,x,0.0,2024-12-04 15:54:28.460577
11.0,10000.0,0.047692307692307694,6.0,100.0,z,0.0006,2024-12-04 15:54:28.463925
11.0,10000.0,0.047692307692307694,6.0,100.0,corr_z,0.0,2024-12-04 15:54:28.466311
11.0,10000.0,0.047692307692307694,6.0,100.0,total,0.0006,2024-12-04 15:54:28.468580
11.0,10000.0,0.06025641025641026,6.0,100.0,x,0.0,2024-12-04 15:54:36.248451
11.0,10000.0,0.06025641025641026,6.0,100.0,z,0.0008,2024-12-04 15:54:36.251544
11.0,10000.0,0.06025641025641026,6.0,100.0,corr_z,0.0,2024-12-04 15:54:36.253796
11.0,10000.0,0.06025641025641026,6.0,100.0,total,0.0008,2024-12-04 15:54:36.255983
11.0,10000.0,0.07282051282051281,6.0,100.0,x,0.0,2024-12-04 15:54:44.094702
11.0,10000.0,0.07282051282051281,6.0,100.0,z,0.0043,2024-12-04 15:54:44.097916
11.0,10000.0,0.07282051282051281,6.0,100.0,corr_z,0.0,2024-12-04 15:54:44.100288
11.0,10000.0,0.07282051282051281,6.0,100.0,total,0.0043,2024-12-04 15:54:44.102473
11.0,10000.0,0.08538461538461538,6.0,100.0,x,0.0,2024-12-04 15:54:51.947057
11.0,10000.0,0.08538461538461538,6.0,100.0,z,0.01,2024-12-04 15:54:51.950281
11.0,10000.0,0.08538461538461538,6.0,100.0,corr_z,0.0,2024-12-04 15:54:51.952567
11.0,10000.0,0.08538461538461538,6.0,100.0,total,0.01,2024-12-04 15:54:51.954754
11.0,10000.0,0.09794871794871794,6.0,100.0,x,0.0,2024-12-04 15:54:59.819692
11.0,10000.0,0.09794871794871794,6.0,100.0,z,0.0187,2024-12-04 15:54:59.822893
11.0,10000.0,0.09794871794871794,6.0,100.0,corr_z,0.0,2024-12-04 15:54:59.825194
11.0,10000.0,0.09794871794871794,6.0,100.0,total,0.0187,2024-12-04 15:54:59.827367
11.0,10000.0,0.1105128205128205,6.0,100.0,x,0.0,2024-12-04 15:55:07.678686
11.0,10000.0,0.1105128205128205,6.0,100.0,z,0.0286,2024-12-04 15:55:07.681878
11.0,10000.0,0.1105128205128205,6.0,100.0,corr_z,0.0001,2024-12-04 15:55:07.684211
11.0,10000.0,0.1105128205128205,6.0,100.0,total,0.0286,2024-12-04 15:55:07.686429
11.0,10000.0,0.12307692307692307,6.0,100.0,x,0.0,2024-12-04 15:55:15.563241
11.0,10000.0,0.12307692307692307,6.0,100.0,z,0.048,2024-12-04 15:55:15.566382
11.0,10000.0,0.12307692307692307,6.0,100.0,corr_z,0.0001,2024-12-04 15:55:15.568667
11.0,10000.0,0.12307692307692307,6.0,100.0,total,0.048,2024-12-04 15:55:15.570831
11.0,10000.0,0.13564102564102565,6.0,100.0,x,0.0,2024-12-04 15:55:23.516332
11.0,10000.0,0.13564102564102565,6.0,100.0,z,0.0806,2024-12-04 15:55:23.519495
11.0,10000.0,0.13564102564102565,6.0,100.0,corr_z,0.0003,2024-12-04 15:55:23.521775
11.0,10000.0,0.13564102564102565,6.0,100.0,total,0.0806,2024-12-04 15:55:23.523902
11.0,10000.0,0.1482051282051282,6.0,100.0,x,0.0,2024-12-04 15:55:31.509309
11.0,10000.0,0.1482051282051282,6.0,100.0,z,0.1134,2024-12-04 15:55:31.512568
