d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,2.0,5.0,x,0.0,2024-08-25 16:29:42.571262
11.0,10000.0,0.01,2.0,5.0,z,0.0,2024-08-25 16:29:42.576898
11.0,10000.0,0.01,2.0,5.0,corr_z,0.0,2024-08-25 16:29:42.579019
11.0,10000.0,0.01,2.0,5.0,total,0.0,2024-08-25 16:29:42.581174
11.0,10000.0,0.022564102564102566,2.0,5.0,x,0.0,2024-08-25 16:29:51.758790
11.0,10000.0,0.022564102564102566,2.0,5.0,z,0.0,2024-08-25 16:29:51.763363
11.0,10000.0,0.022564102564102566,2.0,5.0,corr_z,0.0,2024-08-25 16:29:51.765651
11.0,10000.0,0.022564102564102566,2.0,5.0,total,0.0,2024-08-25 16:29:51.767782
11.0,10000.0,0.03512820512820513,2.0,5.0,x,0.0,2024-08-25 16:30:01.038994
11.0,10000.0,0.03512820512820513,2.0,5.0,z,0.0009,2024-08-25 16:30:01.042123
11.0,10000.0,0.03512820512820513,2.0,5.0,corr_z,0.0011,2024-08-25 16:30:01.044391
11.0,10000.0,0.03512820512820513,2.0,5.0,total,0.0009,2024-08-25 16:30:01.046550
11.0,10000.0,0.047692307692307694,2.0,5.0,x,0.0,2024-08-25 16:30:10.337669
11.0,10000.0,0.047692307692307694,2.0,5.0,z,0.0036,2024-08-25 16:30:10.340787
11.0,10000.0,0.047692307692307694,2.0,5.0,corr_z,0.0041,2024-08-25 16:30:10.343007
11.0,10000.0,0.047692307692307694,2.0,5.0,total,0.0036,2024-08-25 16:30:10.345175
11.0,10000.0,0.06025641025641026,2.0,5.0,x,0.0,2024-08-25 16:30:19.722398
11.0,10000.0,0.06025641025641026,2.0,5.0,z,0.0095,2024-08-25 16:30:19.725677
11.0,10000.0,0.06025641025641026,2.0,5.0,corr_z,0.0094,2024-08-25 16:30:19.727931
11.0,10000.0,0.06025641025641026,2.0,5.0,total,0.0095,2024-08-25 16:30:19.730085
11.0,10000.0,0.07282051282051281,2.0,5.0,x,0.0,2024-08-25 16:30:29.202247
11.0,10000.0,0.07282051282051281,2.0,5.0,z,0.024,2024-08-25 16:30:29.205409
11.0,10000.0,0.07282051282051281,2.0,5.0,corr_z,0.0252,2024-08-25 16:30:29.207698
11.0,10000.0,0.07282051282051281,2.0,5.0,total,0.024,2024-08-25 16:30:29.209918
11.0,10000.0,0.08538461538461538,2.0,5.0,x,0.0,2024-08-25 16:30:36.831229
11.0,10000.0,0.08538461538461538,2.0,5.0,z,0.0512,2024-08-25 16:30:36.833340
11.0,10000.0,0.08538461538461538,2.0,5.0,corr_z,0.0505,2024-08-25 16:30:36.834707
11.0,10000.0,0.08538461538461538,2.0,5.0,total,0.0512,2024-08-25 16:30:36.835978
11.0,10000.0,0.09794871794871794,2.0,5.0,x,0.0,2024-08-25 16:30:41.968862
11.0,10000.0,0.09794871794871794,2.0,5.0,z,0.091,2024-08-25 16:30:41.970957
11.0,10000.0,0.09794871794871794,2.0,5.0,corr_z,0.0871,2024-08-25 16:30:41.972243
