d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,6.0,5.0,x,0.0,2024-12-05 10:37:29.553861
11.0,10000.0,0.01,6.0,5.0,z,0.0,2024-12-05 10:37:29.557200
11.0,10000.0,0.01,6.0,5.0,corr_z,0.0,2024-12-05 10:37:29.558435
11.0,10000.0,0.01,6.0,5.0,total,0.0,2024-12-05 10:37:29.559594
11.0,10000.0,0.022564102564102566,6.0,5.0,x,0.0,2024-12-05 10:37:33.189347
11.0,10000.0,0.022564102564102566,6.0,5.0,z,0.0,2024-12-05 10:37:33.191207
11.0,10000.0,0.022564102564102566,6.0,5.0,corr_z,0.0,2024-12-05 10:37:33.192360
11.0,10000.0,0.022564102564102566,6.0,5.0,total,0.0,2024-12-05 10:37:33.193513
11.0,10000.0,0.03512820512820513,6.0,5.0,x,0.0,2024-12-05 10:37:36.864610
11.0,10000.0,0.03512820512820513,6.0,5.0,z,0.0,2024-12-05 10:37:36.866414
11.0,10000.0,0.03512820512820513,6.0,5.0,corr_z,0.0,2024-12-05 10:37:36.867600
11.0,10000.0,0.03512820512820513,6.0,5.0,total,0.0,2024-12-05 10:37:36.868768
11.0,10000.0,0.047692307692307694,6.0,5.0,x,0.0,2024-12-05 10:37:40.590835
11.0,10000.0,0.047692307692307694,6.0,5.0,z,0.0005,2024-12-05 10:37:40.592668
11.0,10000.0,0.047692307692307694,6.0,5.0,corr_z,0.0,2024-12-05 10:37:40.593860
11.0,10000.0,0.047692307692307694,6.0,5.0,total,0.0005,2024-12-05 10:37:40.595023
11.0,10000.0,0.06025641025641026,6.0,5.0,x,0.0,2024-12-05 10:37:44.339546
11.0,10000.0,0.06025641025641026,6.0,5.0,z,0.0011,2024-12-05 10:37:44.341508
11.0,10000.0,0.06025641025641026,6.0,5.0,corr_z,0.0,2024-12-05 10:37:44.342745
11.0,10000.0,0.06025641025641026,6.0,5.0,total,0.0011,2024-12-05 10:37:44.344006
11.0,10000.0,0.07282051282051281,6.0,5.0,x,0.0,2024-12-05 10:37:48.331900
11.0,10000.0,0.07282051282051281,6.0,5.0,z,0.0028,2024-12-05 10:37:48.334726
11.0,10000.0,0.07282051282051281,6.0,5.0,corr_z,0.0005,2024-12-05 10:37:48.336748
11.0,10000.0,0.07282051282051281,6.0,5.0,total,0.0028,2024-12-05 10:37:48.338582
11.0,10000.0,0.08538461538461538,6.0,5.0,x,0.0001,2024-12-05 10:37:52.557053
