d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,5.0,1.0,x,0.0,2024-12-02 13:56:27.458597
11.0,10000.0,0.01,5.0,1.0,z,0.0,2024-12-02 13:56:27.461457
11.0,10000.0,0.01,5.0,1.0,corr_z,0.0,2024-12-02 13:56:27.462574
11.0,10000.0,0.01,5.0,1.0,total,0.0,2024-12-02 13:56:27.463691
11.0,10000.0,0.022564102564102566,5.0,1.0,x,0.0,2024-12-02 13:56:30.284743
11.0,10000.0,0.022564102564102566,5.0,1.0,z,0.0,2024-12-02 13:56:30.286285
11.0,10000.0,0.022564102564102566,5.0,1.0,corr_z,0.0,2024-12-02 13:56:30.287228
11.0,10000.0,0.022564102564102566,5.0,1.0,total,0.0,2024-12-02 13:56:30.288124
11.0,10000.0,0.03512820512820513,5.0,1.0,x,0.0003,2024-12-02 13:56:33.143905
11.0,10000.0,0.03512820512820513,5.0,1.0,z,0.0,2024-12-02 13:56:33.145437
11.0,10000.0,0.03512820512820513,5.0,1.0,corr_z,0.0,2024-12-02 13:56:33.146400
11.0,10000.0,0.03512820512820513,5.0,1.0,total,0.0003,2024-12-02 13:56:33.147312
11.0,10000.0,0.047692307692307694,5.0,1.0,x,0.0037,2024-12-02 13:56:36.010101
11.0,10000.0,0.047692307692307694,5.0,1.0,z,0.0002,2024-12-02 13:56:36.011618
11.0,10000.0,0.047692307692307694,5.0,1.0,corr_z,0.0012,2024-12-02 13:56:36.012573
11.0,10000.0,0.047692307692307694,5.0,1.0,total,0.0039,2024-12-02 13:56:36.013495
11.0,10000.0,0.06025641025641026,5.0,1.0,x,0.0061,2024-12-02 13:56:38.911608
11.0,10000.0,0.06025641025641026,5.0,1.0,z,0.0003,2024-12-02 13:56:38.913171
11.0,10000.0,0.06025641025641026,5.0,1.0,corr_z,0.0024,2024-12-02 13:56:38.914097
11.0,10000.0,0.06025641025641026,5.0,1.0,total,0.0064,2024-12-02 13:56:38.914992
11.0,10000.0,0.07282051282051281,5.0,1.0,x,0.0164,2024-12-02 13:56:41.833158
11.0,10000.0,0.07282051282051281,5.0,1.0,z,0.0008,2024-12-02 13:56:41.834712
11.0,10000.0,0.07282051282051281,5.0,1.0,corr_z,0.008,2024-12-02 13:56:41.835705
11.0,10000.0,0.07282051282051281,5.0,1.0,total,0.0172,2024-12-02 13:56:41.836639
11.0,10000.0,0.08538461538461538,5.0,1.0,x,0.0268,2024-12-02 13:56:44.797304
11.0,10000.0,0.08538461538461538,5.0,1.0,z,0.003,2024-12-02 13:56:44.798844
11.0,10000.0,0.08538461538461538,5.0,1.0,corr_z,0.0153,2024-12-02 13:56:44.799779
11.0,10000.0,0.08538461538461538,5.0,1.0,total,0.0298,2024-12-02 13:56:44.800695
11.0,10000.0,0.09794871794871794,5.0,1.0,x,0.0465,2024-12-02 13:56:47.792490
11.0,10000.0,0.09794871794871794,5.0,1.0,z,0.004,2024-12-02 13:56:47.794018
11.0,10000.0,0.09794871794871794,5.0,1.0,corr_z,0.0248,2024-12-02 13:56:47.794980
11.0,10000.0,0.09794871794871794,5.0,1.0,total,0.0505,2024-12-02 13:56:47.795889
11.0,10000.0,0.1105128205128205,5.0,1.0,x,0.0712,2024-12-02 13:56:50.964741
11.0,10000.0,0.1105128205128205,5.0,1.0,z,0.009,2024-12-02 13:56:50.966413
11.0,10000.0,0.1105128205128205,5.0,1.0,corr_z,0.0459,2024-12-02 13:56:50.967482
11.0,10000.0,0.1105128205128205,5.0,1.0,total,0.0802,2024-12-02 13:56:50.968502
11.0,10000.0,0.12307692307692307,5.0,1.0,x,0.1052,2024-12-02 13:56:54.120086
11.0,10000.0,0.12307692307692307,5.0,1.0,z,0.016,2024-12-02 13:56:54.121697
11.0,10000.0,0.12307692307692307,5.0,1.0,corr_z,0.0659,2024-12-02 13:56:54.122744
11.0,10000.0,0.12307692307692307,5.0,1.0,total,0.1212,2024-12-02 13:56:54.123756
11.0,10000.0,0.13564102564102565,5.0,1.0,x,0.1293,2024-12-02 13:56:57.316238
11.0,10000.0,0.13564102564102565,5.0,1.0,z,0.0291,2024-12-02 13:56:57.317854
11.0,10000.0,0.13564102564102565,5.0,1.0,corr_z,0.0958,2024-12-02 13:56:57.318859
11.0,10000.0,0.13564102564102565,5.0,1.0,total,0.1584,2024-12-02 13:56:57.319790
