d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,6.0,5.0,x,0.0,2024-12-05 10:37:39.215519
11.0,10000.0,0.01,6.0,5.0,z,0.0,2024-12-05 10:37:39.224134
11.0,10000.0,0.01,6.0,5.0,corr_z,0.0,2024-12-05 10:37:39.225431
11.0,10000.0,0.01,6.0,5.0,total,0.0,2024-12-05 10:37:39.226589
11.0,10000.0,0.022564102564102566,6.0,5.0,x,0.0,2024-12-05 10:37:42.207389
11.0,10000.0,0.022564102564102566,6.0,5.0,z,0.0,2024-12-05 10:37:42.209189
11.0,10000.0,0.022564102564102566,6.0,5.0,corr_z,0.0,2024-12-05 10:37:42.210368
11.0,10000.0,0.022564102564102566,6.0,5.0,total,0.0,2024-12-05 10:37:42.211528
11.0,10000.0,0.03512820512820513,6.0,5.0,x,0.0,2024-12-05 10:37:45.214435
11.0,10000.0,0.03512820512820513,6.0,5.0,z,0.0,2024-12-05 10:37:45.216190
11.0,10000.0,0.03512820512820513,6.0,5.0,corr_z,0.0,2024-12-05 10:37:45.217203
11.0,10000.0,0.03512820512820513,6.0,5.0,total,0.0,2024-12-05 10:37:45.218159
11.0,10000.0,0.047692307692307694,6.0,5.0,x,0.0,2024-12-05 10:37:48.385634
11.0,10000.0,0.047692307692307694,6.0,5.0,z,0.0007,2024-12-05 10:37:48.387546
11.0,10000.0,0.047692307692307694,6.0,5.0,corr_z,0.0,2024-12-05 10:37:48.388727
11.0,10000.0,0.047692307692307694,6.0,5.0,total,0.0007,2024-12-05 10:37:48.389899
11.0,10000.0,0.06025641025641026,6.0,5.0,x,0.0,2024-12-05 10:37:51.943626
11.0,10000.0,0.06025641025641026,6.0,5.0,z,0.0014,2024-12-05 10:37:51.945411
11.0,10000.0,0.06025641025641026,6.0,5.0,corr_z,0.0003,2024-12-05 10:37:51.946524
11.0,10000.0,0.06025641025641026,6.0,5.0,total,0.0014,2024-12-05 10:37:51.947631
11.0,10000.0,0.07282051282051281,6.0,5.0,x,0.0001,2024-12-05 10:37:55.327021
11.0,10000.0,0.07282051282051281,6.0,5.0,z,0.0023,2024-12-05 10:37:55.330732
11.0,10000.0,0.07282051282051281,6.0,5.0,corr_z,0.0006,2024-12-05 10:37:55.332177
11.0,10000.0,0.07282051282051281,6.0,5.0,total,0.0024,2024-12-05 10:37:55.333340
11.0,10000.0,0.08538461538461538,6.0,5.0,x,0.0002,2024-12-05 10:37:58.751317
11.0,10000.0,0.08538461538461538,6.0,5.0,z,0.0077,2024-12-05 10:37:58.753205
11.0,10000.0,0.08538461538461538,6.0,5.0,corr_z,0.0011,2024-12-05 10:37:58.754459
11.0,10000.0,0.08538461538461538,6.0,5.0,total,0.0079,2024-12-05 10:37:58.755671
11.0,10000.0,0.09794871794871794,6.0,5.0,x,0.0004,2024-12-05 10:38:02.190693
11.0,10000.0,0.09794871794871794,6.0,5.0,z,0.0104,2024-12-05 10:38:02.192573
11.0,10000.0,0.09794871794871794,6.0,5.0,corr_z,0.0024,2024-12-05 10:38:02.193764
11.0,10000.0,0.09794871794871794,6.0,5.0,total,0.0108,2024-12-05 10:38:02.194922
11.0,10000.0,0.1105128205128205,6.0,5.0,x,0.0005,2024-12-05 10:38:05.664793
11.0,10000.0,0.1105128205128205,6.0,5.0,z,0.0189,2024-12-05 10:38:05.666668
11.0,10000.0,0.1105128205128205,6.0,5.0,corr_z,0.0062,2024-12-05 10:38:05.667860
11.0,10000.0,0.1105128205128205,6.0,5.0,total,0.0194,2024-12-05 10:38:05.669059
11.0,10000.0,0.12307692307692307,6.0,5.0,x,0.0017,2024-12-05 10:38:09.103699
11.0,10000.0,0.12307692307692307,6.0,5.0,z,0.0389,2024-12-05 10:38:09.105531
11.0,10000.0,0.12307692307692307,6.0,5.0,corr_z,0.0133,2024-12-05 10:38:09.106671
11.0,10000.0,0.12307692307692307,6.0,5.0,total,0.0406,2024-12-05 10:38:09.107785
11.0,10000.0,0.13564102564102565,6.0,5.0,x,0.0018,2024-12-05 10:38:12.547447
11.0,10000.0,0.13564102564102565,6.0,5.0,z,0.0544,2024-12-05 10:38:12.549324
11.0,10000.0,0.13564102564102565,6.0,5.0,corr_z,0.0168,2024-12-05 10:38:12.550450
11.0,10000.0,0.13564102564102565,6.0,5.0,total,0.0562,2024-12-05 10:38:12.551563
11.0,10000.0,0.1482051282051282,6.0,5.0,x,0.0038,2024-12-05 10:38:16.075004
11.0,10000.0,0.1482051282051282,6.0,5.0,z,0.0793,2024-12-05 10:38:16.076883
11.0,10000.0,0.1482051282051282,6.0,5.0,corr_z,0.0283,2024-12-05 10:38:16.078029
11.0,10000.0,0.1482051282051282,6.0,5.0,total,0.0831,2024-12-05 10:38:16.079147
11.0,10000.0,0.16076923076923078,6.0,5.0,x,0.0054,2024-12-05 10:38:19.565168
11.0,10000.0,0.16076923076923078,6.0,5.0,z,0.1137,2024-12-05 10:38:19.566981
11.0,10000.0,0.16076923076923078,6.0,5.0,corr_z,0.0372,2024-12-05 10:38:19.568104
11.0,10000.0,0.16076923076923078,6.0,5.0,total,0.1191,2024-12-05 10:38:19.569223
11.0,10000.0,0.17333333333333334,6.0,5.0,x,0.0059,2024-12-05 10:38:23.163185
11.0,10000.0,0.17333333333333334,6.0,5.0,z,0.147,2024-12-05 10:38:23.165042
11.0,10000.0,0.17333333333333334,6.0,5.0,corr_z,0.0506,2024-12-05 10:38:23.166155
11.0,10000.0,0.17333333333333334,6.0,5.0,total,0.1529,2024-12-05 10:38:23.167274
11.0,10000.0,0.1858974358974359,6.0,5.0,x,0.0081,2024-12-05 10:38:26.749053
11.0,10000.0,0.1858974358974359,6.0,5.0,z,0.1888,2024-12-05 10:38:26.751042
11.0,10000.0,0.1858974358974359,6.0,5.0,corr_z,0.0656,2024-12-05 10:38:26.752244
11.0,10000.0,0.1858974358974359,6.0,5.0,total,0.1969,2024-12-05 10:38:26.753413
11.0,10000.0,0.19846153846153847,6.0,5.0,x,0.0124,2024-12-05 10:38:30.365834
11.0,10000.0,0.19846153846153847,6.0,5.0,z,0.2257,2024-12-05 10:38:30.369168
11.0,10000.0,0.19846153846153847,6.0,5.0,corr_z,0.0827,2024-12-05 10:38:30.371221
11.0,10000.0,0.19846153846153847,6.0,5.0,total,0.2381,2024-12-05 10:38:30.372372
11.0,10000.0,0.21102564102564103,6.0,5.0,x,0.0165,2024-12-05 10:38:34.032269
11.0,10000.0,0.21102564102564103,6.0,5.0,z,0.269,2024-12-05 10:38:34.034188
11.0,10000.0,0.21102564102564103,6.0,5.0,corr_z,0.0979,2024-12-05 10:38:34.035394
11.0,10000.0,0.21102564102564103,6.0,5.0,total,0.2855,2024-12-05 10:38:34.036551
11.0,10000.0,0.2235897435897436,6.0,5.0,x,0.0222,2024-12-05 10:38:37.739294
11.0,10000.0,0.2235897435897436,6.0,5.0,z,0.3118,2024-12-05 10:38:37.741224
11.0,10000.0,0.2235897435897436,6.0,5.0,corr_z,0.1169,2024-12-05 10:38:37.742535
11.0,10000.0,0.2235897435897436,6.0,5.0,total,0.334,2024-12-05 10:38:37.743710
11.0,10000.0,0.23615384615384616,6.0,5.0,x,0.025,2024-12-05 10:38:41.459755
11.0,10000.0,0.23615384615384616,6.0,5.0,z,0.359,2024-12-05 10:38:41.462679
11.0,10000.0,0.23615384615384616,6.0,5.0,corr_z,0.1393,2024-12-05 10:38:41.464121
11.0,10000.0,0.23615384615384616,6.0,5.0,total,0.384,2024-12-05 10:38:41.465523
11.0,10000.0,0.24871794871794872,6.0,5.0,x,0.031,2024-12-05 10:38:45.227542
11.0,10000.0,0.24871794871794872,6.0,5.0,z,0.3789,2024-12-05 10:38:45.229487
11.0,10000.0,0.24871794871794872,6.0,5.0,corr_z,0.1514,2024-12-05 10:38:45.230628
11.0,10000.0,0.24871794871794872,6.0,5.0,total,0.4099,2024-12-05 10:38:45.231742
11.0,10000.0,0.2612820512820513,6.0,5.0,x,0.0348,2024-12-05 10:38:48.986791
11.0,10000.0,0.2612820512820513,6.0,5.0,z,0.4012,2024-12-05 10:38:48.989719
11.0,10000.0,0.2612820512820513,6.0,5.0,corr_z,0.1685,2024-12-05 10:38:48.991716
11.0,10000.0,0.2612820512820513,6.0,5.0,total,0.436,2024-12-05 10:38:48.993594
11.0,10000.0,0.27384615384615385,6.0,5.0,x,0.044,2024-12-05 10:38:52.760333
11.0,10000.0,0.27384615384615385,6.0,5.0,z,0.4361,2024-12-05 10:38:52.762250
11.0,10000.0,0.27384615384615385,6.0,5.0,corr_z,0.1918,2024-12-05 10:38:52.763493
11.0,10000.0,0.27384615384615385,6.0,5.0,total,0.4801,2024-12-05 10:38:52.764677
11.0,10000.0,0.2864102564102564,6.0,5.0,x,0.0489,2024-12-05 10:38:56.528252
11.0,10000.0,0.2864102564102564,6.0,5.0,z,0.4676,2024-12-05 10:38:56.530106
11.0,10000.0,0.2864102564102564,6.0,5.0,corr_z,0.208,2024-12-05 10:38:56.531284
11.0,10000.0,0.2864102564102564,6.0,5.0,total,0.5165,2024-12-05 10:38:56.532440
11.0,10000.0,0.298974358974359,6.0,5.0,x,0.0576,2024-12-05 10:39:00.348253
11.0,10000.0,0.298974358974359,6.0,5.0,z,0.4706,2024-12-05 10:39:00.351042
11.0,10000.0,0.298974358974359,6.0,5.0,corr_z,0.2274,2024-12-05 10:39:00.352230
11.0,10000.0,0.298974358974359,6.0,5.0,total,0.5282,2024-12-05 10:39:00.353401
11.0,10000.0,0.31153846153846154,6.0,5.0,x,0.068,2024-12-05 10:39:04.232656
11.0,10000.0,0.31153846153846154,6.0,5.0,z,0.4827,2024-12-05 10:39:04.234607
11.0,10000.0,0.31153846153846154,6.0,5.0,corr_z,0.2391,2024-12-05 10:39:04.235803
11.0,10000.0,0.31153846153846154,6.0,5.0,total,0.5507,2024-12-05 10:39:04.236979
