d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,6.0,5.0,x,0.0,2024-12-05 10:37:31.482590
11.0,10000.0,0.01,6.0,5.0,z,0.0,2024-12-05 10:37:31.486535
11.0,10000.0,0.01,6.0,5.0,corr_z,0.0,2024-12-05 10:37:31.487874
11.0,10000.0,0.01,6.0,5.0,total,0.0,2024-12-05 10:37:31.489095
11.0,10000.0,0.022564102564102566,6.0,5.0,x,0.0,2024-12-05 10:37:35.159047
11.0,10000.0,0.022564102564102566,6.0,5.0,z,0.0,2024-12-05 10:37:35.160966
11.0,10000.0,0.022564102564102566,6.0,5.0,corr_z,0.0,2024-12-05 10:37:35.162187
11.0,10000.0,0.022564102564102566,6.0,5.0,total,0.0,2024-12-05 10:37:35.163405
11.0,10000.0,0.03512820512820513,6.0,5.0,x,0.0,2024-12-05 10:37:38.871668
11.0,10000.0,0.03512820512820513,6.0,5.0,z,0.0,2024-12-05 10:37:38.873731
11.0,10000.0,0.03512820512820513,6.0,5.0,corr_z,0.0,2024-12-05 10:37:38.875007
11.0,10000.0,0.03512820512820513,6.0,5.0,total,0.0,2024-12-05 10:37:38.876261
11.0,10000.0,0.047692307692307694,6.0,5.0,x,0.0001,2024-12-05 10:37:42.603924
11.0,10000.0,0.047692307692307694,6.0,5.0,z,0.0004,2024-12-05 10:37:42.605886
11.0,10000.0,0.047692307692307694,6.0,5.0,corr_z,0.0001,2024-12-05 10:37:42.607133
11.0,10000.0,0.047692307692307694,6.0,5.0,total,0.0005,2024-12-05 10:37:42.608322
11.0,10000.0,0.06025641025641026,6.0,5.0,x,0.0,2024-12-05 10:37:46.439583
11.0,10000.0,0.06025641025641026,6.0,5.0,z,0.0003,2024-12-05 10:37:46.441721
11.0,10000.0,0.06025641025641026,6.0,5.0,corr_z,0.0003,2024-12-05 10:37:46.443184
11.0,10000.0,0.06025641025641026,6.0,5.0,total,0.0003,2024-12-05 10:37:46.444564
11.0,10000.0,0.07282051282051281,6.0,5.0,x,0.0001,2024-12-05 10:37:50.211694
11.0,10000.0,0.07282051282051281,6.0,5.0,z,0.0026,2024-12-05 10:37:50.213694
11.0,10000.0,0.07282051282051281,6.0,5.0,corr_z,0.0012,2024-12-05 10:37:50.214949
11.0,10000.0,0.07282051282051281,6.0,5.0,total,0.0027,2024-12-05 10:37:50.216176
11.0,10000.0,0.08538461538461538,6.0,5.0,x,0.0003,2024-12-05 10:37:54.067453
11.0,10000.0,0.08538461538461538,6.0,5.0,z,0.0081,2024-12-05 10:37:54.069573
11.0,10000.0,0.08538461538461538,6.0,5.0,corr_z,0.0019,2024-12-05 10:37:54.070991
11.0,10000.0,0.08538461538461538,6.0,5.0,total,0.0084,2024-12-05 10:37:54.072365
11.0,10000.0,0.09794871794871794,6.0,5.0,x,0.0004,2024-12-05 10:37:57.953191
11.0,10000.0,0.09794871794871794,6.0,5.0,z,0.0118,2024-12-05 10:37:57.955207
11.0,10000.0,0.09794871794871794,6.0,5.0,corr_z,0.0033,2024-12-05 10:37:57.956502
11.0,10000.0,0.09794871794871794,6.0,5.0,total,0.0122,2024-12-05 10:37:57.957739
11.0,10000.0,0.1105128205128205,6.0,5.0,x,0.0011,2024-12-05 10:38:01.877313
11.0,10000.0,0.1105128205128205,6.0,5.0,z,0.0217,2024-12-05 10:38:01.879274
11.0,10000.0,0.1105128205128205,6.0,5.0,corr_z,0.0056,2024-12-05 10:38:01.880508
11.0,10000.0,0.1105128205128205,6.0,5.0,total,0.0228,2024-12-05 10:38:01.881720
11.0,10000.0,0.12307692307692307,6.0,5.0,x,0.0008,2024-12-05 10:38:05.783765
11.0,10000.0,0.12307692307692307,6.0,5.0,z,0.0353,2024-12-05 10:38:05.785969
11.0,10000.0,0.12307692307692307,6.0,5.0,corr_z,0.0115,2024-12-05 10:38:05.787423
11.0,10000.0,0.12307692307692307,6.0,5.0,total,0.0361,2024-12-05 10:38:05.788843
11.0,10000.0,0.13564102564102565,6.0,5.0,x,0.0028,2024-12-05 10:38:10.193704
11.0,10000.0,0.13564102564102565,6.0,5.0,z,0.0576,2024-12-05 10:38:10.195623
11.0,10000.0,0.13564102564102565,6.0,5.0,corr_z,0.0177,2024-12-05 10:38:10.196879
11.0,10000.0,0.13564102564102565,6.0,5.0,total,0.0604,2024-12-05 10:38:10.198091
11.0,10000.0,0.1482051282051282,6.0,5.0,x,0.004,2024-12-05 10:38:14.097637
11.0,10000.0,0.1482051282051282,6.0,5.0,z,0.0814,2024-12-05 10:38:14.099545
11.0,10000.0,0.1482051282051282,6.0,5.0,corr_z,0.0262,2024-12-05 10:38:14.100811
11.0,10000.0,0.1482051282051282,6.0,5.0,total,0.0854,2024-12-05 10:38:14.102045
11.0,10000.0,0.16076923076923078,6.0,5.0,x,0.0049,2024-12-05 10:38:18.068521
11.0,10000.0,0.16076923076923078,6.0,5.0,z,0.1149,2024-12-05 10:38:18.070443
11.0,10000.0,0.16076923076923078,6.0,5.0,corr_z,0.0387,2024-12-05 10:38:18.071663
