d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,6.0,100.0,x,0.0,2024-08-19 09:37:50.026200
11.0,10000.0,0.01,6.0,100.0,z,0.0,2024-08-19 09:37:50.033360
11.0,10000.0,0.01,6.0,100.0,corr_z,0.0,2024-08-19 09:37:50.036709
11.0,10000.0,0.01,6.0,100.0,total,0.0,2024-08-19 09:37:50.039453
11.0,10000.0,0.022564102564102566,6.0,100.0,x,0.0,2024-08-19 09:37:58.920249
11.0,10000.0,0.022564102564102566,6.0,100.0,z,0.0,2024-08-19 09:37:58.924009
11.0,10000.0,0.022564102564102566,6.0,100.0,corr_z,0.0,2024-08-19 09:37:58.927137
11.0,10000.0,0.022564102564102566,6.0,100.0,total,0.0,2024-08-19 09:37:58.929900
11.0,10000.0,0.03512820512820513,6.0,100.0,x,0.0,2024-08-19 09:38:07.859868
11.0,10000.0,0.03512820512820513,6.0,100.0,z,0.0,2024-08-19 09:38:07.863486
11.0,10000.0,0.03512820512820513,6.0,100.0,corr_z,0.0,2024-08-19 09:38:07.866615
11.0,10000.0,0.03512820512820513,6.0,100.0,total,0.0,2024-08-19 09:38:07.869868
11.0,10000.0,0.047692307692307694,6.0,100.0,x,0.0,2024-08-19 09:38:16.811097
11.0,10000.0,0.047692307692307694,6.0,100.0,z,0.0004,2024-08-19 09:38:16.814789
11.0,10000.0,0.047692307692307694,6.0,100.0,corr_z,0.0004,2024-08-19 09:38:16.817735
11.0,10000.0,0.047692307692307694,6.0,100.0,total,0.0004,2024-08-19 09:38:16.820911
11.0,10000.0,0.06025641025641026,6.0,100.0,x,0.0,2024-08-19 09:38:25.682703
11.0,10000.0,0.06025641025641026,6.0,100.0,z,0.0021,2024-08-19 09:38:25.686443
11.0,10000.0,0.06025641025641026,6.0,100.0,corr_z,0.0022,2024-08-19 09:38:25.689328
11.0,10000.0,0.06025641025641026,6.0,100.0,total,0.0021,2024-08-19 09:38:25.692444
11.0,10000.0,0.07282051282051281,6.0,100.0,x,0.0,2024-08-19 09:38:34.425686
11.0,10000.0,0.07282051282051281,6.0,100.0,z,0.0046,2024-08-19 09:38:34.429809
11.0,10000.0,0.07282051282051281,6.0,100.0,corr_z,0.0047,2024-08-19 09:38:34.433014
11.0,10000.0,0.07282051282051281,6.0,100.0,total,0.0046,2024-08-19 09:38:34.435833
11.0,10000.0,0.08538461538461538,6.0,100.0,x,0.0,2024-08-19 09:38:43.223459
11.0,10000.0,0.08538461538461538,6.0,100.0,z,0.01,2024-08-19 09:38:43.227234
11.0,10000.0,0.08538461538461538,6.0,100.0,corr_z,0.0106,2024-08-19 09:38:43.230098
11.0,10000.0,0.08538461538461538,6.0,100.0,total,0.01,2024-08-19 09:38:43.233347
11.0,10000.0,0.09794871794871794,6.0,100.0,x,0.0,2024-08-19 09:38:52.065196
11.0,10000.0,0.09794871794871794,6.0,100.0,z,0.016,2024-08-19 09:38:52.068942
