d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,6.0,100.0,x,0.0,2024-12-04 15:54:02.352593
11.0,10000.0,0.01,6.0,100.0,z,0.0,2024-12-04 15:54:02.356823
11.0,10000.0,0.01,6.0,100.0,corr_z,0.0,2024-12-04 15:54:02.359206
11.0,10000.0,0.01,6.0,100.0,total,0.0,2024-12-04 15:54:02.361357
11.0,10000.0,0.022564102564102566,6.0,100.0,x,0.0,2024-12-04 15:54:10.091792
11.0,10000.0,0.022564102564102566,6.0,100.0,z,0.0,2024-12-04 15:54:10.094969
11.0,10000.0,0.022564102564102566,6.0,100.0,corr_z,0.0,2024-12-04 15:54:10.097303
11.0,10000.0,0.022564102564102566,6.0,100.0,total,0.0,2024-12-04 15:54:10.099528
11.0,10000.0,0.03512820512820513,6.0,100.0,x,0.0,2024-12-04 15:54:17.843775
11.0,10000.0,0.03512820512820513,6.0,100.0,z,0.0,2024-12-04 15:54:17.846961
11.0,10000.0,0.03512820512820513,6.0,100.0,corr_z,0.0,2024-12-04 15:54:17.849275
11.0,10000.0,0.03512820512820513,6.0,100.0,total,0.0,2024-12-04 15:54:17.851433
11.0,10000.0,0.047692307692307694,6.0,100.0,x,0.0,2024-12-04 15:54:25.632388
11.0,10000.0,0.047692307692307694,6.0,100.0,z,0.0003,2024-12-04 15:54:25.635509
11.0,10000.0,0.047692307692307694,6.0,100.0,corr_z,0.0,2024-12-04 15:54:25.637750
11.0,10000.0,0.047692307692307694,6.0,100.0,total,0.0003,2024-12-04 15:54:25.639903
11.0,10000.0,0.06025641025641026,6.0,100.0,x,0.0,2024-12-04 15:54:33.422749
11.0,10000.0,0.06025641025641026,6.0,100.0,z,0.0017,2024-12-04 15:54:33.425951
11.0,10000.0,0.06025641025641026,6.0,100.0,corr_z,0.0,2024-12-04 15:54:33.428218
11.0,10000.0,0.06025641025641026,6.0,100.0,total,0.0017,2024-12-04 15:54:33.430343
11.0,10000.0,0.07282051282051281,6.0,100.0,x,0.0,2024-12-04 15:54:41.238095
11.0,10000.0,0.07282051282051281,6.0,100.0,z,0.0045,2024-12-04 15:54:41.241192
11.0,10000.0,0.07282051282051281,6.0,100.0,corr_z,0.0,2024-12-04 15:54:41.243406
11.0,10000.0,0.07282051282051281,6.0,100.0,total,0.0045,2024-12-04 15:54:41.245561
11.0,10000.0,0.08538461538461538,6.0,100.0,x,0.0,2024-12-04 15:54:49.073274
11.0,10000.0,0.08538461538461538,6.0,100.0,z,0.0086,2024-12-04 15:54:49.076446
11.0,10000.0,0.08538461538461538,6.0,100.0,corr_z,0.0,2024-12-04 15:54:49.078663
11.0,10000.0,0.08538461538461538,6.0,100.0,total,0.0086,2024-12-04 15:54:49.080841
11.0,10000.0,0.09794871794871794,6.0,100.0,x,0.0,2024-12-04 15:54:56.931831
11.0,10000.0,0.09794871794871794,6.0,100.0,z,0.0155,2024-12-04 15:54:56.934986
11.0,10000.0,0.09794871794871794,6.0,100.0,corr_z,0.0,2024-12-04 15:54:56.937282
11.0,10000.0,0.09794871794871794,6.0,100.0,total,0.0155,2024-12-04 15:54:56.939435
11.0,10000.0,0.1105128205128205,6.0,100.0,x,0.0,2024-12-04 15:55:03.968967
11.0,10000.0,0.1105128205128205,6.0,100.0,z,0.0318,2024-12-04 15:55:03.971928
11.0,10000.0,0.1105128205128205,6.0,100.0,corr_z,0.0001,2024-12-04 15:55:03.973965
11.0,10000.0,0.1105128205128205,6.0,100.0,total,0.0318,2024-12-04 15:55:03.975893
11.0,10000.0,0.12307692307692307,6.0,100.0,x,0.0,2024-12-04 15:55:10.645048
11.0,10000.0,0.12307692307692307,6.0,100.0,z,0.0549,2024-12-04 15:55:10.647926
11.0,10000.0,0.12307692307692307,6.0,100.0,corr_z,0.0002,2024-12-04 15:55:10.649839
11.0,10000.0,0.12307692307692307,6.0,100.0,total,0.0549,2024-12-04 15:55:10.651752
11.0,10000.0,0.13564102564102565,6.0,100.0,x,0.0,2024-12-04 15:55:17.362195
11.0,10000.0,0.13564102564102565,6.0,100.0,z,0.0772,2024-12-04 15:55:17.365004
11.0,10000.0,0.13564102564102565,6.0,100.0,corr_z,0.0008,2024-12-04 15:55:17.366966
11.0,10000.0,0.13564102564102565,6.0,100.0,total,0.0772,2024-12-04 15:55:17.368863
11.0,10000.0,0.1482051282051282,6.0,100.0,x,0.0,2024-12-04 15:55:24.867846
11.0,10000.0,0.1482051282051282,6.0,100.0,z,0.1091,2024-12-04 15:55:24.871037
11.0,10000.0,0.1482051282051282,6.0,100.0,corr_z,0.0009,2024-12-04 15:55:24.873300
11.0,10000.0,0.1482051282051282,6.0,100.0,total,0.1091,2024-12-04 15:55:24.875461
11.0,10000.0,0.16076923076923078,6.0,100.0,x,0.0,2024-12-04 15:55:32.863376
11.0,10000.0,0.16076923076923078,6.0,100.0,z,0.151,2024-12-04 15:55:32.866635
11.0,10000.0,0.16076923076923078,6.0,100.0,corr_z,0.0007,2024-12-04 15:55:32.868936
11.0,10000.0,0.16076923076923078,6.0,100.0,total,0.151,2024-12-04 15:55:32.871170
11.0,10000.0,0.17333333333333334,6.0,100.0,x,0.0,2024-12-04 15:55:40.860416
11.0,10000.0,0.17333333333333334,6.0,100.0,z,0.1963,2024-12-04 15:55:40.863575
11.0,10000.0,0.17333333333333334,6.0,100.0,corr_z,0.0014,2024-12-04 15:55:40.865870
11.0,10000.0,0.17333333333333334,6.0,100.0,total,0.1963,2024-12-04 15:55:40.867999
11.0,10000.0,0.1858974358974359,6.0,100.0,x,0.0,2024-12-04 15:55:48.868829
11.0,10000.0,0.1858974358974359,6.0,100.0,z,0.2422,2024-12-04 15:55:48.872003
11.0,10000.0,0.1858974358974359,6.0,100.0,corr_z,0.0022,2024-12-04 15:55:48.874322
11.0,10000.0,0.1858974358974359,6.0,100.0,total,0.2422,2024-12-04 15:55:48.876452
11.0,10000.0,0.19846153846153847,6.0,100.0,x,0.0,2024-12-04 15:55:56.913066
11.0,10000.0,0.19846153846153847,6.0,100.0,z,0.2794,2024-12-04 15:55:56.916287
11.0,10000.0,0.19846153846153847,6.0,100.0,corr_z,0.0027,2024-12-04 15:55:56.918599
11.0,10000.0,0.19846153846153847,6.0,100.0,total,0.2794,2024-12-04 15:55:56.920795
11.0,10000.0,0.21102564102564103,6.0,100.0,x,0.0,2024-12-04 15:56:02.647767
11.0,10000.0,0.21102564102564103,6.0,100.0,z,0.3336,2024-12-04 15:56:02.649902
11.0,10000.0,0.21102564102564103,6.0,100.0,corr_z,0.0042,2024-12-04 15:56:02.651264
11.0,10000.0,0.21102564102564103,6.0,100.0,total,0.3336,2024-12-04 15:56:02.652574
11.0,10000.0,0.2235897435897436,6.0,100.0,x,0.0,2024-12-04 15:56:06.951569
11.0,10000.0,0.2235897435897436,6.0,100.0,z,0.3739,2024-12-04 15:56:06.953727
11.0,10000.0,0.2235897435897436,6.0,100.0,corr_z,0.0038,2024-12-04 15:56:06.955206
11.0,10000.0,0.2235897435897436,6.0,100.0,total,0.3739,2024-12-04 15:56:06.956518
11.0,10000.0,0.23615384615384616,6.0,100.0,x,0.0,2024-12-04 15:56:11.243523
11.0,10000.0,0.23615384615384616,6.0,100.0,z,0.4102,2024-12-04 15:56:11.245656
11.0,10000.0,0.23615384615384616,6.0,100.0,corr_z,0.0058,2024-12-04 15:56:11.246994
11.0,10000.0,0.23615384615384616,6.0,100.0,total,0.4102,2024-12-04 15:56:11.248315
11.0,10000.0,0.24871794871794872,6.0,100.0,x,0.0,2024-12-04 15:56:15.562325
11.0,10000.0,0.24871794871794872,6.0,100.0,z,0.4337,2024-12-04 15:56:15.564520
11.0,10000.0,0.24871794871794872,6.0,100.0,corr_z,0.0064,2024-12-04 15:56:15.565969
11.0,10000.0,0.24871794871794872,6.0,100.0,total,0.4337,2024-12-04 15:56:15.567386
11.0,10000.0,0.2612820512820513,6.0,100.0,x,0.0,2024-12-04 15:56:19.902752
11.0,10000.0,0.2612820512820513,6.0,100.0,z,0.4516,2024-12-04 15:56:19.904969
11.0,10000.0,0.2612820512820513,6.0,100.0,corr_z,0.0086,2024-12-04 15:56:19.906534
11.0,10000.0,0.2612820512820513,6.0,100.0,total,0.4516,2024-12-04 15:56:19.907841
11.0,10000.0,0.27384615384615385,6.0,100.0,x,0.0,2024-12-04 15:56:26.305215
11.0,10000.0,0.27384615384615385,6.0,100.0,z,0.4611,2024-12-04 15:56:26.308476
11.0,10000.0,0.27384615384615385,6.0,100.0,corr_z,0.0089,2024-12-04 15:56:26.310744
11.0,10000.0,0.27384615384615385,6.0,100.0,total,0.4611,2024-12-04 15:56:26.312894
11.0,10000.0,0.2864102564102564,6.0,100.0,x,0.0,2024-12-04 15:56:34.469935
11.0,10000.0,0.2864102564102564,6.0,100.0,z,0.4882,2024-12-04 15:56:34.473169
11.0,10000.0,0.2864102564102564,6.0,100.0,corr_z,0.011,2024-12-04 15:56:34.475398
11.0,10000.0,0.2864102564102564,6.0,100.0,total,0.4882,2024-12-04 15:56:34.477533
11.0,10000.0,0.298974358974359,6.0,100.0,x,0.0,2024-12-04 15:56:42.648300
11.0,10000.0,0.298974358974359,6.0,100.0,z,0.4916,2024-12-04 15:56:42.651440
11.0,10000.0,0.298974358974359,6.0,100.0,corr_z,0.0124,2024-12-04 15:56:42.653701
11.0,10000.0,0.298974358974359,6.0,100.0,total,0.4916,2024-12-04 15:56:42.655835
11.0,10000.0,0.31153846153846154,6.0,100.0,x,0.0,2024-12-04 15:56:50.830089
11.0,10000.0,0.31153846153846154,6.0,100.0,z,0.4898,2024-12-04 15:56:50.833266
11.0,10000.0,0.31153846153846154,6.0,100.0,corr_z,0.012,2024-12-04 15:56:50.835502
11.0,10000.0,0.31153846153846154,6.0,100.0,total,0.4898,2024-12-04 15:56:50.837652
11.0,10000.0,0.3241025641025641,6.0,100.0,x,0.0,2024-12-04 15:56:58.812833
11.0,10000.0,0.3241025641025641,6.0,100.0,z,0.5,2024-12-04 15:56:58.814975
11.0,10000.0,0.3241025641025641,6.0,100.0,corr_z,0.011,2024-12-04 15:56:58.816357
11.0,10000.0,0.3241025641025641,6.0,100.0,total,0.5,2024-12-04 15:56:58.817671
11.0,10000.0,0.33666666666666667,6.0,100.0,x,0.0,2024-12-04 15:57:03.205230
11.0,10000.0,0.33666666666666667,6.0,100.0,z,0.4986,2024-12-04 15:57:03.207365
11.0,10000.0,0.33666666666666667,6.0,100.0,corr_z,0.014,2024-12-04 15:57:03.208685
11.0,10000.0,0.33666666666666667,6.0,100.0,total,0.4986,2024-12-04 15:57:03.209965
11.0,10000.0,0.34923076923076923,6.0,100.0,x,0.0,2024-12-04 15:57:08.976224
11.0,10000.0,0.34923076923076923,6.0,100.0,z,0.5023,2024-12-04 15:57:08.979587
11.0,10000.0,0.34923076923076923,6.0,100.0,corr_z,0.0137,2024-12-04 15:57:08.981958
11.0,10000.0,0.34923076923076923,6.0,100.0,total,0.5023,2024-12-04 15:57:08.984240
11.0,10000.0,0.3617948717948718,6.0,100.0,x,0.0,2024-12-04 15:57:17.191192
11.0,10000.0,0.3617948717948718,6.0,100.0,z,0.4973,2024-12-04 15:57:17.194440
11.0,10000.0,0.3617948717948718,6.0,100.0,corr_z,0.0173,2024-12-04 15:57:17.196739
11.0,10000.0,0.3617948717948718,6.0,100.0,total,0.4973,2024-12-04 15:57:17.198912
11.0,10000.0,0.37435897435897436,6.0,100.0,x,0.0,2024-12-04 15:57:22.885803
11.0,10000.0,0.37435897435897436,6.0,100.0,z,0.4956,2024-12-04 15:57:22.887945
11.0,10000.0,0.37435897435897436,6.0,100.0,corr_z,0.014,2024-12-04 15:57:22.889349
11.0,10000.0,0.37435897435897436,6.0,100.0,total,0.4956,2024-12-04 15:57:22.890653
11.0,10000.0,0.3869230769230769,6.0,100.0,x,0.0,2024-12-04 15:57:27.267674
11.0,10000.0,0.3869230769230769,6.0,100.0,z,0.4978,2024-12-04 15:57:27.269837
11.0,10000.0,0.3869230769230769,6.0,100.0,corr_z,0.0177,2024-12-04 15:57:27.271207
11.0,10000.0,0.3869230769230769,6.0,100.0,total,0.4978,2024-12-04 15:57:27.272524
11.0,10000.0,0.3994871794871795,6.0,100.0,x,0.0,2024-12-04 15:57:31.649602
11.0,10000.0,0.3994871794871795,6.0,100.0,z,0.508,2024-12-04 15:57:31.651727
11.0,10000.0,0.3994871794871795,6.0,100.0,corr_z,0.0175,2024-12-04 15:57:31.653031
11.0,10000.0,0.3994871794871795,6.0,100.0,total,0.508,2024-12-04 15:57:31.654367
11.0,10000.0,0.41205128205128205,6.0,100.0,x,0.0,2024-12-04 15:57:36.077507
11.0,10000.0,0.41205128205128205,6.0,100.0,z,0.5001,2024-12-04 15:57:36.079580
11.0,10000.0,0.41205128205128205,6.0,100.0,corr_z,0.0199,2024-12-04 15:57:36.080933
11.0,10000.0,0.41205128205128205,6.0,100.0,total,0.5001,2024-12-04 15:57:36.082266
11.0,10000.0,0.4246153846153846,6.0,100.0,x,0.0,2024-12-04 15:57:40.794461
11.0,10000.0,0.4246153846153846,6.0,100.0,z,0.5055,2024-12-04 15:57:40.797373
11.0,10000.0,0.4246153846153846,6.0,100.0,corr_z,0.0203,2024-12-04 15:57:40.799334
11.0,10000.0,0.4246153846153846,6.0,100.0,total,0.5055,2024-12-04 15:57:40.801315
11.0,10000.0,0.4371794871794872,6.0,100.0,x,0.0,2024-12-04 15:57:47.539062
11.0,10000.0,0.4371794871794872,6.0,100.0,z,0.4939,2024-12-04 15:57:47.541932
11.0,10000.0,0.4371794871794872,6.0,100.0,corr_z,0.0224,2024-12-04 15:57:47.543911
