d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,6.0,5.0,x,0.0,2024-12-05 10:37:32.796512
11.0,10000.0,0.01,6.0,5.0,z,0.0,2024-12-05 10:37:32.801340
11.0,10000.0,0.01,6.0,5.0,corr_z,0.0,2024-12-05 10:37:32.803499
11.0,10000.0,0.01,6.0,5.0,total,0.0,2024-12-05 10:37:32.805522
11.0,10000.0,0.022564102564102566,6.0,5.0,x,0.0,2024-12-05 10:37:39.856033
11.0,10000.0,0.022564102564102566,6.0,5.0,z,0.0,2024-12-05 10:37:39.858708
11.0,10000.0,0.022564102564102566,6.0,5.0,corr_z,0.0,2024-12-05 10:37:39.860761
11.0,10000.0,0.022564102564102566,6.0,5.0,total,0.0,2024-12-05 10:37:39.862800
11.0,10000.0,0.03512820512820513,6.0,5.0,x,0.0,2024-12-05 10:37:46.979317
11.0,10000.0,0.03512820512820513,6.0,5.0,z,0.0001,2024-12-05 10:37:46.982179
11.0,10000.0,0.03512820512820513,6.0,5.0,corr_z,0.0,2024-12-05 10:37:46.984251
11.0,10000.0,0.03512820512820513,6.0,5.0,total,0.0001,2024-12-05 10:37:46.986210
11.0,10000.0,0.047692307692307694,6.0,5.0,x,0.0,2024-12-05 10:37:54.064998
11.0,10000.0,0.047692307692307694,6.0,5.0,z,0.0003,2024-12-05 10:37:54.067587
11.0,10000.0,0.047692307692307694,6.0,5.0,corr_z,0.0,2024-12-05 10:37:54.069644
11.0,10000.0,0.047692307692307694,6.0,5.0,total,0.0003,2024-12-05 10:37:54.071577
11.0,10000.0,0.06025641025641026,6.0,5.0,x,0.0,2024-12-05 10:38:01.199373
11.0,10000.0,0.06025641025641026,6.0,5.0,z,0.0009,2024-12-05 10:38:01.201960
11.0,10000.0,0.06025641025641026,6.0,5.0,corr_z,0.0004,2024-12-05 10:38:01.203957
11.0,10000.0,0.06025641025641026,6.0,5.0,total,0.0009,2024-12-05 10:38:01.205924
11.0,10000.0,0.07282051282051281,6.0,5.0,x,0.0001,2024-12-05 10:38:08.351969
11.0,10000.0,0.07282051282051281,6.0,5.0,z,0.0015,2024-12-05 10:38:08.354703
11.0,10000.0,0.07282051282051281,6.0,5.0,corr_z,0.0006,2024-12-05 10:38:08.356821
11.0,10000.0,0.07282051282051281,6.0,5.0,total,0.0016,2024-12-05 10:38:08.358850
11.0,10000.0,0.08538461538461538,6.0,5.0,x,0.0,2024-12-05 10:38:15.488435
11.0,10000.0,0.08538461538461538,6.0,5.0,z,0.006,2024-12-05 10:38:15.491071
11.0,10000.0,0.08538461538461538,6.0,5.0,corr_z,0.0018,2024-12-05 10:38:15.493095
11.0,10000.0,0.08538461538461538,6.0,5.0,total,0.006,2024-12-05 10:38:15.495132
11.0,10000.0,0.09794871794871794,6.0,5.0,x,0.0004,2024-12-05 10:38:22.796497
11.0,10000.0,0.09794871794871794,6.0,5.0,z,0.0103,2024-12-05 10:38:22.799377
11.0,10000.0,0.09794871794871794,6.0,5.0,corr_z,0.0036,2024-12-05 10:38:22.801410
11.0,10000.0,0.09794871794871794,6.0,5.0,total,0.0107,2024-12-05 10:38:22.803383
11.0,10000.0,0.1105128205128205,6.0,5.0,x,0.0012,2024-12-05 10:38:30.147397
11.0,10000.0,0.1105128205128205,6.0,5.0,z,0.0205,2024-12-05 10:38:30.150207
11.0,10000.0,0.1105128205128205,6.0,5.0,corr_z,0.0058,2024-12-05 10:38:30.152273
11.0,10000.0,0.1105128205128205,6.0,5.0,total,0.0217,2024-12-05 10:38:30.154276
11.0,10000.0,0.12307692307692307,6.0,5.0,x,0.0013,2024-12-05 10:38:34.343928
11.0,10000.0,0.12307692307692307,6.0,5.0,z,0.0333,2024-12-05 10:38:34.345867
11.0,10000.0,0.12307692307692307,6.0,5.0,corr_z,0.0114,2024-12-05 10:38:34.347144
11.0,10000.0,0.12307692307692307,6.0,5.0,total,0.0346,2024-12-05 10:38:34.348413
11.0,10000.0,0.13564102564102565,6.0,5.0,x,0.0026,2024-12-05 10:38:38.239204
11.0,10000.0,0.13564102564102565,6.0,5.0,z,0.0544,2024-12-05 10:38:38.241248
11.0,10000.0,0.13564102564102565,6.0,5.0,corr_z,0.017,2024-12-05 10:38:38.242567
11.0,10000.0,0.13564102564102565,6.0,5.0,total,0.057,2024-12-05 10:38:38.243841
11.0,10000.0,0.1482051282051282,6.0,5.0,x,0.0036,2024-12-05 10:38:42.084438
11.0,10000.0,0.1482051282051282,6.0,5.0,z,0.0814,2024-12-05 10:38:42.086402
11.0,10000.0,0.1482051282051282,6.0,5.0,corr_z,0.0285,2024-12-05 10:38:42.087698
11.0,10000.0,0.1482051282051282,6.0,5.0,total,0.085,2024-12-05 10:38:42.088951
11.0,10000.0,0.16076923076923078,6.0,5.0,x,0.005,2024-12-05 10:38:46.010957
11.0,10000.0,0.16076923076923078,6.0,5.0,z,0.1135,2024-12-05 10:38:46.013066
11.0,10000.0,0.16076923076923078,6.0,5.0,corr_z,0.0425,2024-12-05 10:38:46.014518
11.0,10000.0,0.16076923076923078,6.0,5.0,total,0.1185,2024-12-05 10:38:46.015751
11.0,10000.0,0.17333333333333334,6.0,5.0,x,0.0063,2024-12-05 10:38:50.939277
11.0,10000.0,0.17333333333333334,6.0,5.0,z,0.1518,2024-12-05 10:38:50.942211
11.0,10000.0,0.17333333333333334,6.0,5.0,corr_z,0.0505,2024-12-05 10:38:50.944300
11.0,10000.0,0.17333333333333334,6.0,5.0,total,0.1581,2024-12-05 10:38:50.946290
11.0,10000.0,0.1858974358974359,6.0,5.0,x,0.0096,2024-12-05 10:38:58.462542
11.0,10000.0,0.1858974358974359,6.0,5.0,z,0.192,2024-12-05 10:38:58.465305
11.0,10000.0,0.1858974358974359,6.0,5.0,corr_z,0.0658,2024-12-05 10:38:58.467350
