d,num_shots,p,l,eta,error_type,num_log_errors,time_stamp
11.0,10000.0,0.01,5.0,100.0,x,0.0,2024-08-19 13:28:40.255036
11.0,10000.0,0.01,5.0,100.0,z,0.0,2024-08-19 13:28:40.259070
11.0,10000.0,0.01,5.0,100.0,corr_z,0.0,2024-08-19 13:28:40.260434
11.0,10000.0,0.01,5.0,100.0,total,0.0,2024-08-19 13:28:40.261632
11.0,10000.0,0.022564102564102566,5.0,100.0,x,0.0,2024-08-19 13:28:44.838005
11.0,10000.0,0.022564102564102566,5.0,100.0,z,0.0,2024-08-19 13:28:44.840166
11.0,10000.0,0.022564102564102566,5.0,100.0,corr_z,0.0,2024-08-19 13:28:44.841512
11.0,10000.0,0.022564102564102566,5.0,100.0,total,0.0,2024-08-19 13:28:44.842749
11.0,10000.0,0.03512820512820513,5.0,100.0,x,0.0,2024-08-19 13:28:49.435496
11.0,10000.0,0.03512820512820513,5.0,100.0,z,0.0001,2024-08-19 13:28:49.437455
11.0,10000.0,0.03512820512820513,5.0,100.0,corr_z,0.0001,2024-08-19 13:28:49.438692
11.0,10000.0,0.03512820512820513,5.0,100.0,total,0.0001,2024-08-19 13:28:49.439872
11.0,10000.0,0.047692307692307694,5.0,100.0,x,0.0,2024-08-19 13:28:54.064663
11.0,10000.0,0.047692307692307694,5.0,100.0,z,0.0006,2024-08-19 13:28:54.066691
11.0,10000.0,0.047692307692307694,5.0,100.0,corr_z,0.0006,2024-08-19 13:28:54.067897
11.0,10000.0,0.047692307692307694,5.0,100.0,total,0.0006,2024-08-19 13:28:54.069092
11.0,10000.0,0.06025641025641026,5.0,100.0,x,0.0,2024-08-19 13:28:58.885606
11.0,10000.0,0.06025641025641026,5.0,100.0,z,0.0022,2024-08-19 13:28:58.887640
11.0,10000.0,0.06025641025641026,5.0,100.0,corr_z,0.0022,2024-08-19 13:28:58.888883
11.0,10000.0,0.06025641025641026,5.0,100.0,total,0.0022,2024-08-19 13:28:58.890124
11.0,10000.0,0.07282051282051281,5.0,100.0,x,0.0,2024-08-19 13:29:03.770426
11.0,10000.0,0.07282051282051281,5.0,100.0,z,0.0068,2024-08-19 13:29:03.772458
11.0,10000.0,0.07282051282051281,5.0,100.0,corr_z,0.0071,2024-08-19 13:29:03.773771
11.0,10000.0,0.07282051282051281,5.0,100.0,total,0.0068,2024-08-19 13:29:03.775004
11.0,10000.0,0.08538461538461538,5.0,100.0,x,0.0,2024-08-19 13:29:08.639987
11.0,10000.0,0.08538461538461538,5.0,100.0,z,0.0107,2024-08-19 13:29:08.641952
11.0,10000.0,0.08538461538461538,5.0,100.0,corr_z,0.0112,2024-08-19 13:29:08.643238
11.0,10000.0,0.08538461538461538,5.0,100.0,total,0.0107,2024-08-19 13:29:08.644417
11.0,10000.0,0.09794871794871794,5.0,100.0,x,0.0,2024-08-19 13:29:13.486638
11.0,10000.0,0.09794871794871794,5.0,100.0,z,0.0219,2024-08-19 13:29:13.488569
11.0,10000.0,0.09794871794871794,5.0,100.0,corr_z,0.0223,2024-08-19 13:29:13.489774
11.0,10000.0,0.09794871794871794,5.0,100.0,total,0.0219,2024-08-19 13:29:13.490978
11.0,10000.0,0.1105128205128205,5.0,100.0,x,0.0,2024-08-19 13:29:18.348734
11.0,10000.0,0.1105128205128205,5.0,100.0,z,0.0397,2024-08-19 13:29:18.350689
11.0,10000.0,0.1105128205128205,5.0,100.0,corr_z,0.0402,2024-08-19 13:29:18.351882
11.0,10000.0,0.1105128205128205,5.0,100.0,total,0.0397,2024-08-19 13:29:18.353092
11.0,10000.0,0.12307692307692307,5.0,100.0,x,0.0,2024-08-19 13:29:23.260734
