2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6
0.5,1.0,5.0,0.5,1.0,5.0,0.5,1.0,5.0,0.5,1.0,5.0,0.5,1.0,5.0,0.5,1.0,5.0,0.5,1.0,5.0,0.5,1.0,5.0,0.5,1.0,5.0,0.5,1.0,5.0
CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_ZX,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ,CORR_XZ
0.1563505601426921,0.14767324839017287,0.10745863034167134,0.1733139485866665,0.1778224206329038,0.15359973467428517,0.14346670809342,0.1721018783560929,0.18688435670991585,0.10815510687278473,0.14270202364886622,0.208997095869007,0.08461525021076848,0.10252631691453412,0.2264183444870568,0.15708779251452795,0.16647235010387668,0.11529304445860673,0.12408459643975348,0.16122851503879998,0.15547778248340846,0.08472262338608254,0.14408823989864603,0.18635862096938358,0.06467425627818808,0.10802084718022896,0.20792994429570746,0.04787013644235109,0.0762945687049205,0.22465544718340047
0.0007068250476388509,0.0007727130991898601,0.0012685421483024815,0.0005666667295602129,0.0005467444304376949,0.0006150295423745883,0.0011595843775972592,0.0007705023262798988,0.0006978066403025764,0.0019315881125064399,0.0013158376087153319,0.000849156265360602,0.006262416364867399,0.004022947243557021,0.0012435472086969905,0.0005055560996080802,0.000475864007657314,0.0006523594341451941,0.0008306958734580927,0.0004989053450672706,0.0005527423054671627,0.0026287956193527065,0.0009379803470835703,0.0008127844639417677,0.004251317617198025,0.0027461667710551494,0.0009309032077636646,0.006358423539500301,0.006579702203887636,0.0011130077284341976
