0.001,0.012,0.064,0.08,0.124,0.172,0.223,0.248,0.313,0.35,0.368,0.429,0.424,0.445,0.479,0.45,0.482,0.53,0.472,0.49
0.0,0.005,0.025,0.043,0.108,0.155,0.217,0.294,0.32,0.354,0.423,0.439,0.478,0.478,0.489,0.513,0.497,0.486,0.485,0.514
0.0,0.001,0.007,0.044,0.061,0.128,0.19,0.24,0.293,0.369,0.422,0.42,0.475,0.501,0.475,0.515,0.469,0.475,0.496,0.491
0.0,0.001,0.003,0.027,0.057,0.083,0.17,0.245,0.3,0.37,0.413,0.472,0.471,0.497,0.489,0.501,0.492,0.487,0.505,0.515
0.0,0.0,0.001,0.007,0.037,0.083,0.153,0.24,0.328,0.41,0.445,0.482,0.502,0.493,0.515,0.49,0.507,0.508,0.507,0.508
