0.001,0.014,0.049,0.073,0.136,0.158,0.213,0.266,0.326,0.31,0.364,0.422,0.466,0.452,0.481,0.507,0.484,0.487,0.503,0.493
0.0,0.001,0.021,0.048,0.081,0.141,0.207,0.269,0.315,0.341,0.403,0.438,0.447,0.482,0.478,0.527,0.509,0.514,0.49,0.493
0.0,0.0,0.006,0.025,0.05,0.103,0.154,0.221,0.303,0.343,0.419,0.412,0.487,0.493,0.479,0.501,0.498,0.525,0.501,0.483
0.0,0.0,0.002,0.011,0.032,0.082,0.156,0.231,0.262,0.381,0.427,0.454,0.47,0.516,0.511,0.493,0.499,0.486,0.494,0.48
0.0,0.0,0.0,0.012,0.022,0.074,0.119,0.211,0.291,0.374,0.454,0.49,0.479,0.52,0.493,0.496,0.505,0.522,0.487,0.494
