"[1.000e-05 4.800e-04 1.330e-03 2.590e-03 4.590e-03 6.690e-03 9.370e-03
 1.276e-02 1.540e-02 1.979e-02 2.316e-02 2.700e-02 3.197e-02 3.600e-02
 4.280e-02 4.688e-02 5.248e-02 5.799e-02 6.509e-02 6.989e-02]","[0.      0.00014 0.00043 0.00117 0.00243 0.00402 0.00662 0.00912 0.01322
 0.01745 0.02296 0.02797 0.03523 0.04189 0.05031 0.05589 0.06646 0.07475
 0.08537 0.09133]","[0.0000e+00 4.0000e-05 1.9000e-04 5.7000e-04 1.5800e-03 3.0800e-03
 5.7200e-03 9.5300e-03 1.3520e-02 1.9980e-02 2.6780e-02 3.2820e-02
 4.3330e-02 5.3120e-02 6.3250e-02 7.5150e-02 8.7500e-02 9.9760e-02
 1.1603e-01 1.2946e-01]","[0.0000e+00 2.0000e-05 8.0000e-05 2.7000e-04 7.9000e-04 2.2700e-03
 4.3800e-03 7.8600e-03 1.2120e-02 1.7810e-02 2.5050e-02 3.3770e-02
 4.5010e-02 5.6300e-02 6.8980e-02 8.4730e-02 9.8700e-02 1.1250e-01
 1.3143e-01 1.4838e-01]","[0.0000e+00 0.0000e+00 2.0000e-05 1.7000e-04 5.1000e-04 1.4300e-03
 3.3100e-03 5.2300e-03 1.0290e-02 1.6610e-02 2.3640e-02 3.4590e-02
 4.5290e-02 5.9710e-02 7.6030e-02 9.1030e-02 1.1057e-01 1.2896e-01
 1.4899e-01 1.6846e-01]"
"[0.00218 0.01958 0.04852 0.0878  0.13179 0.17651 0.2259  0.27099 0.31227
 0.34941 0.38044 0.41057 0.43651 0.45244 0.46977 0.48072 0.49105 0.49464
 0.49797 0.50444]","[2.2000e-04 6.0100e-03 2.3450e-02 5.4680e-02 9.8090e-02 1.5039e-01
 2.0949e-01 2.6530e-01 3.2235e-01 3.6880e-01 4.0902e-01 4.4161e-01
 4.6351e-01 4.8134e-01 4.8861e-01 4.9410e-01 4.9642e-01 4.9886e-01
 5.0076e-01 4.9725e-01]","[3.0000e-05 1.5600e-03 9.2600e-03 2.9530e-02 6.3200e-02 1.1265e-01
 1.7464e-01 2.3933e-01 3.0910e-01 3.6587e-01 4.1532e-01 4.4849e-01
 4.7172e-01 4.8643e-01 4.9346e-01 4.9926e-01 4.9944e-01 4.9656e-01
 5.0263e-01 5.0025e-01]","[0.0000e+00 4.6000e-04 3.9700e-03 1.7430e-02 4.6440e-02 9.4090e-02
 1.6013e-01 2.3629e-01 3.1387e-01 3.7824e-01 4.2844e-01 4.6404e-01
 4.8506e-01 4.9393e-01 4.9968e-01 5.0206e-01 4.9867e-01 4.9954e-01
 5.0053e-01 5.0135e-01]","[0.0000e+00 8.0000e-05 1.9300e-03 1.0650e-02 3.4420e-02 8.0240e-02
 1.4583e-01 2.3140e-01 3.1390e-01 3.8728e-01 4.3824e-01 4.7246e-01
 4.9087e-01 4.9441e-01 5.0003e-01 5.0192e-01 5.0185e-01 5.0071e-01
 4.9650e-01 5.0207e-01]"
"[0.00131 0.01767 0.04616 0.08584 0.12832 0.17572 0.22266 0.26893 0.30938
 0.34577 0.38337 0.41047 0.43675 0.45497 0.46941 0.48315 0.49159 0.49585
 0.50037 0.49943]","[1.2000e-04 4.3700e-03 2.0080e-02 4.9360e-02 9.0060e-02 1.4033e-01
 2.0082e-01 2.5804e-01 3.1758e-01 3.6355e-01 4.0426e-01 4.3549e-01
 4.6451e-01 4.7962e-01 4.8883e-01 4.9503e-01 4.9944e-01 4.9604e-01
 5.0226e-01 5.0035e-01]","[0.      0.00071 0.00669 0.02347 0.05324 0.10077 0.15884 0.22702 0.29257
 0.35457 0.40368 0.44331 0.4719  0.48523 0.49469 0.5001  0.4989  0.50076
 0.50227 0.499  ]","[0.0000e+00 2.4000e-04 3.0900e-03 1.2940e-02 3.7860e-02 7.9990e-02
 1.4343e-01 2.1976e-01 2.9434e-01 3.6394e-01 4.2117e-01 4.5392e-01
 4.8054e-01 4.9379e-01 4.9756e-01 4.9931e-01 4.9864e-01 4.9873e-01
 5.0270e-01 5.0178e-01]","[0.0000e+00 1.0000e-05 1.1800e-03 7.1900e-03 2.6630e-02 6.5120e-02
 1.2793e-01 2.0971e-01 2.9721e-01 3.7022e-01 4.3197e-01 4.6755e-01
 4.9101e-01 4.9677e-01 4.9708e-01 5.0092e-01 5.0025e-01 5.0018e-01
 5.0064e-01 4.9927e-01]"
0.0,1e-05,0.00123,0.00732,0.02709,0.06648,0.13081,0.21523,0.30769,0.38605,0.45728,0.50096,0.53767,0.55555,0.57199,0.59321,0.61005,0.62966,0.6466,0.66906
