"[0.    0.    0.    0.005 0.004 0.003 0.004 0.008 0.015 0.012 0.02  0.025
 0.032 0.03  0.03  0.054 0.051 0.048 0.069 0.081]","[0.    0.    0.001 0.002 0.004 0.002 0.004 0.006 0.017 0.02  0.02  0.026
 0.033 0.037 0.036 0.058 0.063 0.077 0.068 0.105]","[0.    0.    0.    0.    0.001 0.001 0.007 0.009 0.012 0.017 0.022 0.033
 0.049 0.047 0.063 0.074 0.09  0.107 0.118 0.095]","[0.    0.    0.    0.002 0.001 0.    0.007 0.007 0.005 0.02  0.021 0.035
 0.044 0.049 0.069 0.086 0.111 0.123 0.134 0.137]","[0.    0.    0.    0.    0.002 0.002 0.004 0.006 0.012 0.015 0.021 0.028
 0.041 0.068 0.08  0.092 0.11  0.148 0.151 0.169]"
"[0.003 0.017 0.043 0.095 0.133 0.162 0.201 0.234 0.283 0.334 0.381 0.398
 0.478 0.472 0.463 0.493 0.491 0.499 0.484 0.464]","[0.    0.006 0.035 0.058 0.103 0.135 0.217 0.259 0.311 0.39  0.447 0.423
 0.453 0.475 0.466 0.471 0.508 0.493 0.506 0.494]","[0.    0.002 0.012 0.039 0.063 0.103 0.184 0.224 0.309 0.359 0.403 0.48
 0.49  0.51  0.51  0.497 0.507 0.5   0.5   0.517]","[0.    0.    0.009 0.015 0.058 0.09  0.17  0.205 0.303 0.372 0.436 0.472
 0.48  0.482 0.5   0.509 0.472 0.501 0.484 0.51 ]","[0.    0.    0.004 0.008 0.03  0.075 0.133 0.235 0.309 0.383 0.438 0.471
 0.477 0.516 0.469 0.488 0.513 0.479 0.5   0.475]"
"[0.001 0.015 0.054 0.07  0.119 0.198 0.245 0.264 0.314 0.347 0.371 0.397
 0.442 0.461 0.467 0.522 0.489 0.484 0.496 0.502]","[0.    0.003 0.01  0.054 0.085 0.15  0.19  0.269 0.332 0.359 0.407 0.442
 0.464 0.445 0.49  0.505 0.493 0.5   0.492 0.506]","[0.    0.    0.005 0.023 0.052 0.099 0.15  0.225 0.303 0.356 0.41  0.428
 0.442 0.481 0.499 0.517 0.527 0.491 0.484 0.509]","[0.    0.    0.003 0.011 0.046 0.073 0.169 0.194 0.304 0.37  0.392 0.46
 0.467 0.499 0.515 0.509 0.508 0.489 0.494 0.487]","[0.    0.    0.001 0.012 0.023 0.068 0.145 0.204 0.323 0.347 0.434 0.484
 0.539 0.514 0.48  0.52  0.486 0.521 0.53  0.498]"
0.0,0.0,0.002,0.012,0.023,0.069,0.145,0.207,0.341,0.368,0.462,0.511,0.58,0.581,0.55,0.601,0.598,0.653,0.689,0.673
