5.6e-05,0.000844,0.00239,0.004584,0.007663,0.011151,0.015594,0.020545,0.025953,0.031869,0.037971,0.045106,0.051902,0.059873,0.06785,0.075351,0.084149,0.092736,0.101252,0.110613
4e-06,0.00018,0.000875,0.002306,0.004799,0.008301,0.012884,0.019119,0.025953,0.034429,0.043537,0.053488,0.064285,0.076096,0.089386,0.101661,0.115873,0.129097,0.143426,0.157296
0.0,6.3e-05,0.000379,0.001312,0.003342,0.006525,0.01168,0.018539,0.026787,0.036702,0.049017,0.06241,0.077066,0.093433,0.110288,0.128311,0.145968,0.163885,0.182912,0.200615
0.0,7e-06,0.000147,0.000649,0.001996,0.004536,0.00906,0.015548,0.024319,0.035772,0.049124,0.064854,0.082931,0.102118,0.122483,0.143412,0.166287,0.187769,0.209857,0.232202
0.0,4e-06,5.5e-05,0.000369,0.001312,0.003526,0.007924,0.014581,0.024083,0.037174,0.05321,0.072519,0.093722,0.117539,0.14292,0.167641,0.194004,0.220242,0.244878,0.26916
